sn,FID,agf,plotID,transect,County,genus,species,dbh,height,canopyd,latitude,longitude,altitude,accuracy
225,2415,cropland_agroforestry,157,4,Murang'a,Grevillea,robusta,10,330,120,-1.0703333,37.3543584,1326.8,4.44
226,1497,cropland_agroforestry,157,4,Murang'a,Musa,acuminata,15,600,350,-1.0703295,37.3553292,1323.6,4.9
227,2417,cropland_agroforestry,157,4,Murang'a,Grevillea,robusta,80,1100,530,-1.0702985,37.3548676,1326.8,4.916
228,1386,cropland_agroforestry,157,4,Murang'a,Musa,acuminata,15,400,300,-1.0702772,37.355021,1323.8,4.84
229,1509,cropland_agroforestry,157,4,Murang'a,Musa,acuminata,15,350,200,-1.0701139,37.3553391,1323.9,4.96
230,2542,cropland_agroforestry,157,4,Murang'a,Grevillea,robusta,35,1100,600,-1.0699559,37.3549955,1310.2,4.983
231,2541,cropland_agroforestry,157,4,Murang'a,Grevillea,robusta,10,700,400,-1.0699453,37.3546259,1334.3,4.72
232,2544,cropland_agroforestry,157,4,Murang'a,Grevillea,robusta,35,1100,600,-1.0698206,37.3551371,1310.9,4.52
233,2543,cropland_agroforestry,157,4,Murang'a,Grevillea,robusta,35,1300,600,-1.0697306,37.3553183,1310.9,4.9
234,2416,cropland_agroforestry,157,4,Murang'a,Grevillea,robusta,40,930,300,-1.0697073,37.35538,1326.9,4.76
235,3229,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,35,1000,600,-1.0592622,37.1259853,1462.6,4.96
236,3228,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,50,450,500,-1.0591397,37.1258916,1460.9,3.166
237,3224,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,50,800,500,-1.05908,37.1272817,1458.6,4.5
238,3227,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,100,800,900,-1.059063,37.1260852,1462.6,4.9
239,2047,pasture_agroforestry,105,4,Kiambu,Acacia,xanthophloea,100,850,650,-1.0589106,37.1272134,1464.5,2.566
240,2046,pasture_agroforestry,105,4,Kiambu,Acacia,xanthophloea,130,1000,700,-1.0588338,37.1272238,1461.6,3.5
241,3244,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,85,780,850,-1.0587469,37.1268399,1452.9,4.86
242,3225,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,140,700,700,-1.0586786,37.1273965,1464.9,3.5
243,3226,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,200,1000,800,-1.0586772,37.1271918,1456.6,4
244,2068,pasture_agroforestry,105,4,Kiambu,Acacia,xanthophloea,95,1350,850,-1.0585841,37.1264009,1489.2,4.5
245,2066,pasture_agroforestry,105,4,Kiambu,Acacia,xanthophloea,95,1520,950,-1.0585155,37.1262232,1485.8,4.466
246,2067,pasture_agroforestry,105,4,Kiambu,Acacia,xanthophloea,110,1450,850,-1.0585032,37.1263115,1487.5,4.9
247,3230,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,105,1150,750,-1.0583821,37.1265738,1488.1,4.12
248,3247,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,100,1100,1100,-1.0583507,37.1267901,1462.1,4.72
249,3245,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,60,950,700,-1.0583475,37.1266836,1462.4,4.98
250,2081,pasture_agroforestry,105,4,Kiambu,Acacia,xanthophloea,100,1200,630,-1.0582935,37.1268123,1461.9,4.56
251,3246,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,75,820,800,-1.0582882,37.1268596,1461.9,4.6
252,3231,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,105,1050,750,-1.0582123,37.1265503,1487.9,4.38
253,3233,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,105,1150,750,-1.0582046,37.1263972,1486.7,4.783
254,3234,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,120,1000,1700,-1.0581973,37.1258733,1463.6,4.48
255,3232,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,350,1250,1050,-1.0579998,37.1264521,1487.2,4.68
256,3248,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,65,900,700,-1.0579841,37.1268093,1462,4.82
257,3249,pasture_agroforestry,105,4,Kiambu,Acacia,tortilis,120,1000,700,-1.0579392,37.1269702,1464.6,4.9
258,2099,cropland_agroforestry,107,4,Kiambu,Grevillea,robusta,45,1300,450,-1.0287573,36.9311915,1667.5,4.92
259,1329,cropland_agroforestry,107,4,Kiambu,Musa,acuminata,20,140,100,-1.0287202,36.9314654,1623.2,4.64
260,1498,cropland_agroforestry,107,4,Kiambu,Musa,acuminata,30,400,330,-1.0286777,36.9314386,1628.4,4.64
261,1328,cropland_agroforestry,107,4,Kiambu,Musa,acuminata,65,320,300,-1.0284598,36.9313852,1626.9,5
262,1313,cropland_agroforestry,106,4,Kiambu,Musa,acuminata,70,350,250,-1.0234261,36.9328807,1627.8,4.16
263,1330,cropland_agroforestry,106,4,Kiambu,Musa,acuminata,55,350,300,-1.0233283,36.9330337,1614.3,4.76
264,2276,cropland_agroforestry,106,4,Kiambu,Grevillea,robusta,80,1200,350,-1.0233157,36.9329162,1628.2,4.96
265,2277,cropland_agroforestry,106,4,Kiambu,Grevillea,robusta,85,1800,400,-1.0232808,36.9329916,1614.4,4.96
266,1369,cropland_agroforestry,106,4,Kiambu,Musa,acuminata,80,380,350,-1.0232436,36.9330354,1614.3,4.8
267,2100,cropland_agroforestry,106,4,Kiambu,Grevillea,robusta,36,1250,650,-1.0232414,36.9326699,1656.2,4.88
268,1331,cropland_agroforestry,106,4,Kiambu,Musa,acuminata,65,520,450,-1.0231978,36.9331717,1614.2,4.6
269,1607,cropland_agroforestry,106,4,Kiambu,Eucalyptus,robusta,15,450,250,-1.0230467,36.9328391,1656.2,4.96
270,2546,cropland_agroforestry,106,4,Kiambu,Grevillea,robusta,40,1500,700,-1.0230373,36.9329192,1632.2,4.84
271,1332,cropland_agroforestry,106,4,Kiambu,Musa,acuminata,35,350,420,-1.0229727,36.9331698,1613.9,4.92
272,2101,cropland_agroforestry,106,4,Kiambu,Grevillea,robusta,25,780,350,-1.0229267,36.9330383,1653.4,4.8
273,1314,cropland_agroforestry,106,4,Kiambu,Musa,acuminata,30,150,150,-1.0229173,36.9331551,1644.7,4.983
274,2102,cropland_agroforestry,106,4,Kiambu,Grevillea,robusta,10,420,310,-1.0228993,36.9331495,1653.4,4.75
275,1614,cropland_agroforestry,106,4,Kiambu,Eucalyptus,robusta,35,2500,400,-1.0227911,36.9332063,1627.9,4.96
276,6993,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,90,1800,600,-0.9907114,34.4992433,1384.4,4.96
277,6768,natural_forest_agroforestry,183,2,Migori,Grevillea,robusta,40,1100,330,-0.9906828,34.4990012,1385.1,4.92
278,6775,natural_forest_agroforestry,183,2,Migori,Grevillea,robusta,70,1000,430,-0.9906359,34.4990807,1385.1,4.78
279,6992,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,78,1250,400,-0.9906344,34.4989184,1385.1,4.62
280,6991,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,90,1600,420,-0.9905826,34.4990149,1384.1,4.96
281,6653,natural_forest_agroforestry,183,2,Migori,Grevillea,robusta,35,1800,400,-0.9905717,34.4990087,1459.9,4.9
282,6948,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,45,2300,220,-0.9905462,34.4993507,1463,4.833
283,6950,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,44,2100,300,-0.9905278,34.4993355,1463,4.72
284,6994,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,35,1000,200,-0.9905085,34.4990399,1384.1,4.983
285,6990,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,95,1500,650,-0.9904977,34.4987318,1385.3,4.88
286,6934,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,75,1950,560,-0.9904929,34.4993693,1427.8,4.96
287,6936,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,35,1650,350,-0.9904863,34.4993219,1427.2,4.983
288,6949,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,26,1700,350,-0.9904714,34.4994886,1463.1,5
289,6771,natural_forest_agroforestry,183,2,Migori,Grevillea,robusta,35,900,320,-0.9904487,34.4987902,1385.3,4.6
290,6935,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,45,1750,450,-0.990448,34.4993555,1427,4.78
291,6951,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,36,2000,420,-0.9904316,34.4993612,1462.6,4.68
292,6774,natural_forest_agroforestry,183,2,Migori,Grevillea,robusta,40,1000,530,-0.9904222,34.4987118,1385.8,4.92
293,6952,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,48,1800,500,-0.990418,34.4992981,1462.9,4.94
294,6938,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,78,2100,650,-0.9903983,34.499215,1426.4,4.3
295,7069,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,30,800,100,-0.9903944,34.4987524,1375,5
296,7081,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,6,700,100,-0.9903672,34.4993974,1376,4.92
297,7075,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,15,700,100,-0.9903657,34.4991616,1375.2,4.98
298,6770,natural_forest_agroforestry,183,2,Migori,Grevillea,robusta,60,1100,550,-0.990344,34.4987773,1385.2,4.88
299,7078,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,25,800,100,-0.9903438,34.499265,1375.2,4.966
300,6989,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,95,1100,580,-0.9903434,34.4985676,1385.8,4.92
301,6937,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,56,1900,450,-0.9903249,34.499286,1427.3,4.7
302,7083,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,25,800,100,-0.9903248,34.4990357,1375.1,4.7
303,7080,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,18,800,100,-0.99032,34.4990775,1375.9,4.82
304,7071,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,25,700,100,-0.9903187,34.499178,1374.8,4.9
305,7079,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,20,1000,100,-0.9903125,34.4991264,1375.8,4.86
306,7077,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,15,700,100,-0.990291,34.4991801,1375.2,4.84
307,7084,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,10,600,100,-0.990285,34.499159,1376,4.7
308,7076,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,20,800,100,-0.9902748,34.4991962,1375.2,4.98
309,7072,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,28,900,300,-0.9902644,34.4990583,1375.3,4.92
310,7070,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,26,700,100,-0.9902444,34.4987825,1374.9,4.9
311,7074,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,20,900,100,-0.9902442,34.4990753,1375.1,5
312,7073,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,25,800,100,-0.9902344,34.4990315,1374.9,4.98
313,7082,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,80,1700,20,-0.9901367,34.49908,1377.9,4.98
314,2278,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,28,1100,130,-0.9893283,36.8466762,1829.4,4.68
315,1315,cropland_agroforestry,108,4,Kiambu,Musa,acuminata,15,300,200,-0.9892759,36.8465742,1879.4,4.8
316,2279,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,32,890,100,-0.98927,36.8466858,1829.8,4.76
317,1389,cropland_agroforestry,108,4,Kiambu,Musa,acuminata,100,430,530,-0.9892414,36.8465866,1829.4,3.58
318,1390,cropland_agroforestry,108,4,Kiambu,Musa,acuminata,60,220,320,-0.9892088,36.8467451,1830.8,4.36
319,2545,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,15,2000,400,-0.9892088,36.8465617,1879.4,4.98
320,1388,cropland_agroforestry,108,4,Kiambu,Musa,acuminata,75,330,350,-0.989166,36.8464983,1829.6,3.56
321,2547,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,15,1500,450,-0.9890321,36.8469266,1879.2,4.84
322,2230,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,40,700,350,-0.9890299,36.8464152,1850.9,4.983
323,1387,cropland_agroforestry,108,4,Kiambu,Musa,acuminata,35,270,350,-0.9889582,36.8464876,1829.2,4.9
324,1316,cropland_agroforestry,108,4,Kiambu,Musa,acuminata,30,180,120,-0.9889107,36.8466113,1850.8,4.9
325,2103,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,32,950,450,-0.9886379,36.8464769,1860.6,4.98
326,2548,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,15,1500,500,-0.9884606,36.8469077,1857,3.36
327,2104,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,35,1650,420,-0.9884393,36.8465386,1861,4.825
328,2107,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,42,1250,420,-0.9883578,36.8466974,1861.8,4.98
329,2108,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,28,935,350,-0.9883567,36.8466983,1861.8,4.1
330,2106,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,32,920,345,-0.9883283,36.8466483,1861.8,4.3
331,2105,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,32,970,320,-0.9883258,36.846658,1861.8,4.366
332,7095,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,70,700,350,-0.9174186,35.1097136,1766.3,4.04
333,7096,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,70,600,300,-0.9173567,35.10968,1761.9,4.9
334,7097,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,58,430,230,-0.9172645,35.109521,1773.8,2.9
335,7098,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,55,380,250,-0.917188,35.109534,1775.6,3.525
336,7101,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,70,700,350,-0.9171431,35.1091123,1776.5,4.68
337,7100,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,70,530,300,-0.9171333,35.1090983,1776.2,4
338,7099,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,60,550,250,-0.9171302,35.109392,1775.6,4.58
339,7102,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,70,550,400,-0.9171042,35.1088932,1779.7,4.86
340,6114,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,60,800,320,-0.9170192,35.1091444,1790,4.84
341,6116,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,60,800,350,-0.9170027,35.1089154,1789.7,4.74
342,6113,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,62,900,300,-0.916995,35.1092996,1789.8,4.78
343,6127,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,65,950,520,-0.9169269,35.1081832,1768.1,4.125
344,6115,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,46,750,300,-0.916887,35.1090857,1789.7,4.84
345,6112,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,48,700,400,-0.9168666,35.1093332,1789.9,4.6
346,6121,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,80,600,100,-0.9168054,35.1086066,1746.6,4.7
347,6120,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,6,170,100,-0.9167117,35.10894,1746.4,4.8
348,6117,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,60,400,100,-0.9166966,35.1093635,1746.1,4.866
349,6118,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,80,600,20,-0.9166613,35.1093109,1746.2,4.9
350,6122,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,52,850,450,-0.916609,35.10959,1773.2,4.94
351,6126,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,145,1250,850,-0.9165598,35.1084341,1770.3,4.66
352,6123,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,75,950,520,-0.9164557,35.1096278,1773,4.82
353,6119,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,50,500,100,-0.9161587,35.109114,1746.3,4.95
354,6124,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,85,1050,520,-0.9161252,35.108582,1773,4.9
355,6125,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,125,1150,650,-0.916071,35.1084179,1770.3,4.88
356,6729,cropland_agroforestry,170,2,Bomet,Grevillea,robusta,10,230,100,-0.9037238,35.0992164,1807.7,3.98
357,6728,cropland_agroforestry,170,2,Bomet,Grevillea,robusta,8,200,100,-0.903704,35.0992247,1809.1,4.9
358,6727,cropland_agroforestry,170,2,Bomet,Grevillea,robusta,35,500,180,-0.9036852,35.098903,1808.4,4.74
359,6956,cropland_agroforestry,170,2,Bomet,Eucalyptus,robusta,40,700,110,-0.903662,35.09839,1808.1,4.78
360,6726,cropland_agroforestry,170,2,Bomet,Grevillea,robusta,40,600,230,-0.9036573,35.0987963,1808.4,5
361,6957,cropland_agroforestry,170,2,Bomet,Eucalyptus,robusta,20,400,100,-0.903635,35.09862,1808.3,5
362,6958,cropland_agroforestry,170,2,Bomet,Eucalyptus,robusta,25,500,90,-0.903605,35.0987183,1808.3,3.1
363,7005,cropland_agroforestry,170,2,Bomet,Eucalyptus,robusta,110,1150,450,-0.9033745,35.0982801,1855.2,4.683
364,6257,cropland_agroforestry,170,2,Bomet,Musa,acuminata,10,250,100,-0.903332,35.0994617,1794.1,4.16
365,6256,cropland_agroforestry,170,2,Bomet,Musa,acuminata,8,200,20,-0.903315,35.0994633,1794.4,4.2
366,6255,cropland_agroforestry,170,2,Bomet,Musa,acuminata,8,200,100,-0.9033112,35.0994767,1794.4,4.9
367,7006,cropland_agroforestry,170,2,Bomet,Eucalyptus,robusta,95,1150,550,-0.9032481,35.0983491,1856,4.42
368,6658,cropland_agroforestry,170,2,Bomet,Grevillea,robusta,54,1800,300,-0.9032439,35.0997281,1828.8,4.5
369,6254,cropland_agroforestry,170,2,Bomet,Musa,acuminata,12,250,300,-0.9032415,35.0995521,1794.5,4.8
370,6253,cropland_agroforestry,170,2,Bomet,Musa,acuminata,15,250,300,-0.9032283,35.0995367,1794.5,4.8
371,6252,cropland_agroforestry,170,2,Bomet,Musa,acuminata,10,200,20,-0.9031725,35.099549,1794.5,4.975
372,7007,cropland_agroforestry,170,2,Bomet,Eucalyptus,robusta,125,1250,450,-0.9031711,35.0985072,1856.2,4.8
373,6249,cropland_agroforestry,170,2,Bomet,Musa,acuminata,20,250,100,-0.9031329,35.099442,1794.8,4.94
374,6251,cropland_agroforestry,170,2,Bomet,Musa,acuminata,10,180,20,-0.903077,35.0994686,1794.9,4.02
375,6250,cropland_agroforestry,170,2,Bomet,Musa,acuminata,20,250,100,-0.903075,35.0994683,1794.9,4
376,6195,cropland_agroforestry,170,2,Bomet,Musa,acuminata,28,600,180,-0.9029579,35.098754,1836.4,4.9
377,6196,cropland_agroforestry,170,2,Bomet,Musa,acuminata,24,500,250,-0.9029104,35.0988431,1836.6,4.34
378,6248,cropland_agroforestry,170,2,Bomet,Musa,acuminata,20,300,100,-0.9029046,35.0990126,1796.1,4.98
379,6247,cropland_agroforestry,170,2,Bomet,Musa,acuminata,15,200,300,-0.9028791,35.0988652,1796,4.88
380,6244,cropland_agroforestry,170,2,Bomet,Musa,acuminata,20,250,100,-0.9028517,35.0987667,1795.9,4.7
381,6245,cropland_agroforestry,170,2,Bomet,Musa,acuminata,40,300,300,-0.9028495,35.0987703,1795.9,4.5
382,6246,cropland_agroforestry,170,2,Bomet,Musa,acuminata,40,400,100,-0.9028317,35.0988167,1790.3,4.1
383,7046,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,50,1000,100,-0.8858585,34.7765365,1711.6,3.925
384,7049,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,50,1300,100,-0.8858199,34.7763096,1712.5,3.75
385,6942,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,78,2000,230,-0.8857976,34.7759127,1709.1,4.96
386,7044,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,130,1500,120,-0.885785,34.7764026,1711.5,3.95
387,7048,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,16,700,100,-0.8857761,34.7762752,1712.4,3.8
388,7047,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,25,700,300,-0.8857737,34.7763667,1712,3.025
389,7045,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,120,1300,200,-0.8857687,34.7762843,1712.5,2.66
390,7050,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,120,1600,100,-0.8857652,34.7762061,1712.1,2.433
391,7060,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,80,1500,100,-0.8857641,34.775989,1713.9,3.98
392,7043,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,120,1500,120,-0.885755,34.7763734,1711.3,4.475
393,7058,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,20,1000,300,-0.8857481,34.7760322,1713.4,4.966
394,7029,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,70,1400,100,-0.8857479,34.7761013,1711.9,3.34
395,7057,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,25,800,100,-0.8857444,34.7760351,1713.4,5
396,7054,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,60,1400,100,-0.8857439,34.7760663,1711.5,2.133
397,7063,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,5,170,20,-0.8857367,34.7758933,1712.9,4.2
398,7064,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,70,1200,120,-0.8857339,34.7758866,1712.8,5
399,7055,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,5,300,20,-0.8857312,34.7760385,1712.3,3.04
400,7024,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,95,2200,420,-0.8857302,34.776195,1709.5,4.68
401,7065,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,15,500,100,-0.885726,34.7757983,1712.8,4.78
402,7021,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,45,1800,420,-0.8857178,34.7763947,1710.1,4.666
403,7023,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,68,1800,230,-0.885711,34.7764112,1709.4,4.933
404,7059,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,60,1500,100,-0.8857032,34.7760202,1713.4,4.883
405,7056,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,70,1500,100,-0.8857024,34.7760444,1713.4,4.55
406,7053,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,40,1200,100,-0.8857021,34.7761423,1712.4,3.92
407,7020,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,185,2560,850,-0.8857019,34.7764321,1739.4,4.92
408,7051,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,50,1300,100,-0.8856966,34.7761529,1712.5,4.866
409,7052,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,40,1200,100,-0.8856908,34.7761571,1712.4,4.666
410,7022,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,125,2250,560,-0.8856737,34.7763623,1710.1,4.82
411,7062,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,14,600,100,-0.8856733,34.7759117,1712.8,4.8
412,7061,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,20,700,100,-0.8856712,34.7759092,1712.9,4.3
413,6745,natural_forest_agroforestry,178,2,Kisii,Grevillea,robusta,35,550,90,-0.8856641,34.7762763,1716.9,4.64
414,7026,natural_forest_agroforestry,178,2,Kisii,Eucalyptus,robusta,65,1800,198,-0.8856569,34.7761921,1709.8,4.8
