uid,species,latitude,longitude,occurrence,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,slope,aspect,hillshade,twi
12292,Eucalyptus,35.5261519,-0.32221917,0,19.39999962,12.5,43.70000076,576.4000244,35.20000076,6.5,28.70000076,13.30000019,27.29999924,26.89999962,12.89999962,385,62,2,64.69999695,169,14,20,168,176,1.764152,10.832552,0.7189971,4.173388
12293,Eucalyptus,35.61505871,-0.295692113,0,19.29999924,12.10000038,43.09999847,570.2999878,34.59999847,6.5,28.10000038,13.19999981,27.10000038,26.60000038,12.69999981,384,64,2,66.09999847,174,13,20,170,201,3.5653617,116.09055,0.6641384,3.4688168
12296,Eucalyptus,35.64700305,-0.268980926,0,19.5,12.30000019,43.29999924,576.2000122,35,6.599999905,28.39999962,13.39999962,27.29999924,26.89999962,12.89999962,376,64,2,66.19999695,171,13,19,167,184,1.599989,69.53267,0.6986334,4.271117
12299,Eucalyptus,35.64275309,-0.322669844,0,19.39999962,12.19999981,43.09999847,574.2000122,34.90000153,6.599999905,28.29999924,13.30000019,27.20000076,26.79999924,12.80000019,376,63,2,65.5,170,14,21,166,183,1.8153303,320.77844,0.72903794,5.061063
12301,Eucalyptus,35.60233042,-0.302207906,0,19.20000076,12,43,568.7999878,34.5,6.5,28,13.19999981,27,26.5,12.69999981,382,64,2,66.19999695,173,13,20,170,199,3.7525332,124.377716,0.6601056,3.8229768
12303,Eucalyptus,35.75162408,-0.363566152,0,19.5,11.80000019,42.79999924,551.9000244,34.40000153,6.900000095,27.5,13.60000038,26.70000076,26.60000038,13.10000038,338,58,2,66.69999695,158,11,19,149,82,0.454454,285.881,0.7119842,6.782775
12306,Eucalyptus,35.70331338,-0.319880138,0,19.79999924,12,43.09999847,556.9000244,34.90000153,7.199999809,27.70000076,13.89999962,27.20000076,27,13.39999962,343,58,2,65.40000153,159,12,21,150,59,0.859607,147.22829,0.69665956,5.9911914
12308,Eucalyptus,35.65417383,-0.263184552,0,19.70000076,12.30000019,43.29999924,573.5,35.20000076,6.800000191,28.39999962,13.60000038,27.5,27.10000038,13.10000038,362,61,2,66.19999695,165,12,19,160,144,1.8129869,52.20393,0.7039475,4.55153
12309,Eucalyptus,35.88216915,-0.343639384,0,18.89999962,10.60000038,41.70000076,528.7000122,32.59999847,7.099999905,25.5,13.39999962,25.89999962,25.70000076,12.89999962,337,61,1,70.19999695,165,9,16,151,153,0.9374282,79.973625,0.70038104,4.8059
12311,Eucalyptus,35.65605704,-0.239366703,0,19.89999962,12.39999962,43.79999924,569.7000122,35.40000153,7,28.39999962,13.89999962,27.60000038,27.29999924,13.39999962,353,60,2,65,162,13,21,155,83,1.7103614,86.874916,0.692704,4.8975196
12312,Eucalyptus,35.78893609,-0.259468814,0,19.70000076,11.39999962,42.90000153,545,34.09999847,7.400000095,26.70000076,14,26.89999962,26.70000076,13.5,333,61,2,68.90000153,163,11,19,149,59,0.87950677,356.9022,0.71510184,5.5628366
12313,Eucalyptus,35.75489989,-0.372789305,0,19.5,11.80000019,42.79999924,551.9000244,34.40000153,6.900000095,27.5,13.60000038,26.70000076,26.60000038,13.10000038,338,58,2,66.69999695,158,11,19,149,82,0.04814431,99.290565,0.7066241,10.547515
12314,Eucalyptus,35.45414853,-0.358009774,0,18.5,12.60000038,42.70000076,604.5999756,34.79999924,5.300000191,29.5,12,27,26.20000076,11.60000038,430,73,2,67.5,196,16,19,195,425,2.5128465,222.3727,0.70500576,3.8193166
12317,Eucalyptus,35.60042752,-0.13446123,0,20.20000076,12.30000019,44.09999847,554.2999878,35.20000076,7.300000191,27.89999962,14.30000019,27.60000038,27.29999924,13.80000019,333,57,1,67,153,10,17,148,8,0.11523887,19.221525,0.70772386,6.902121
12319,Eucalyptus,35.69935258,-0.20456193,0,20.20000076,12.30000019,43.70000076,559,35.40000153,7.300000191,28.10000038,14.19999981,27.60000038,27.39999962,13.69999981,329,58,2,66.69999695,155,11,19,146,15,1.0375737,106.089424,0.69578224,6.4091277
12322,Eucalyptus,35.7064538,-0.278519905,0,19.89999962,11.80000019,42.79999924,559.2000122,34.90000153,7.300000191,27.60000038,13.89999962,27.29999924,27.10000038,13.5,349,60,2,67.90000153,164,11,18,156,73,3.2274194,291.74527,0.7425607,4.2617803
12326,Eucalyptus,35.83204622,-0.402196216,0,18.70000076,11.10000038,41.79999924,546.4000244,33,6.5,26.5,13,26.10000038,25.79999924,12.5,360,62,2,67,169,12,19,157,200,2.05207,120.48585,0.6821415,5.12071
12330,Eucalyptus,35.73769501,-0.244532143,0,19.70000076,12,43.09999847,562.5,34.79999924,7,27.79999924,13.80000019,27.20000076,26.89999962,13.19999981,340,60,2,66.90000153,161,12,19,151,90,1.5560097,259.352,0.71768063,6.0037518
12334,Eucalyptus,35.76747547,-0.282019863,0,19.70000076,11.89999962,43,557.0999756,34.70000076,7.099999905,27.60000038,13.80000019,27.10000038,26.89999962,13.30000019,336,61,2,68.5,163,11,19,150,78,0.72172415,67.19008,0.7036868,5.0674334
12335,Eucalyptus,35.76472402,-0.353920224,0,19.5,11.80000019,42.70000076,553.0999756,34.5,6.900000095,27.60000038,13.60000038,26.70000076,26.60000038,13.10000038,342,60,2,67.59999847,162,11,19,152,90,0.5854283,305.7429,0.7142006,5.276751
12336,Eucalyptus,35.6563609,-0.277254482,0,19.5,12.10000038,43,574.4000244,34.90000153,6.699999809,28.20000076,13.30000019,27.29999924,26.89999962,12.89999962,375,63,2,65.90000153,170,13,20,166,184,1.5993406,51.545464,0.7045816,4.676988
12338,Eucalyptus,35.48827694,-0.343272852,0,18.60000038,12.69999981,42.70000076,605.2999878,35.09999847,5.400000095,29.70000076,12.19999981,27.20000076,26.39999962,11.80000019,429,72,2,66.19999695,193,17,20,192,416,3.4546266,344.1081,0.7430494,3.500447
12342,Eucalyptus,35.51942086,-0.322169954,0,19.39999962,12.60000038,43.5,579.0999756,35.29999924,6.400000095,28.89999962,13.30000019,27.29999924,26.89999962,12.80000019,387,63,2,65.69999695,171,13,19,171,192,1.668121,4.5597076,0.720159,7.320436
12343,Eucalyptus,35.73356064,-0.345708795,0,19.29999924,11.80000019,42.5,559.5999756,34.5,6.699999809,27.79999924,13.39999962,26.79999924,26.5,12.89999962,353,61,2,67,165,12,19,156,135,1.3795164,280.05695,0.7208563,4.419448
12459,Eucalyptus,35.4853542,-0.249335749,0,19.20000076,12.19999981,42.70000076,587.9000244,34.90000153,6.300000191,28.60000038,12.89999962,27.39999962,26.79999924,12.5,410,70,2,67.30000305,186,14,19,186,286,2.0557082,55.990036,0.7018162,4.020324
12460,Eucalyptus,35.60707542,-0.036467469,0,20.39999962,12.5,43.59999847,574.0999756,35.70000076,7.099999905,28.60000038,14.30000019,28,27.70000076,13.69999981,335,58,1,66.09999847,154,11,18,149,14,0.08571616,275.20255,0.70791876,7.6035523
12461,Eucalyptus,35.55781471,-0.21734073,0,20,12.19999981,43.90000153,556.4000244,35,7.300000191,27.70000076,14.19999981,27.5,27.20000076,13.69999981,346,58,2,65.80000305,156,12,18,154,41,0.32878333,48.55379,0.7068436,6.546867
12462,Eucalyptus,35.47651783,-0.024393656,0,19.60000038,12.10000038,42.20000076,595.9000244,35.09999847,6.400000095,28.70000076,13.19999981,27.89999962,27.20000076,12.80000019,404,72,1,68.5,189,13,18,184,246,3.270972,161.27557,0.66977733,3.9606647
12463,Eucalyptus,35.57822074,-0.15744889,0,20.20000076,12.30000019,44.09999847,557.9000244,35.20000076,7.300000191,27.89999962,14.30000019,27.70000076,27.39999962,13.80000019,338,58,2,65.59999847,155,12,19,150,17,0.2265431,22.128695,0.7081879,8.751918
12464,Eucalyptus,35.50239224,-0.065720879,0,18.89999962,12,41.59999847,610.0999756,34.79999924,5.900000095,28.89999962,12.5,27.70000076,26.70000076,12,436,79,1,70.09999847,207,14,18,202,404,5.544511,268.7989,0.7510848,3.4309025
12465,Eucalyptus,35.57878449,-0.017829175,0,20.39999962,12.30000019,43.40000153,575.2000122,35.70000076,7.300000191,28.39999962,14.30000019,28.10000038,27.79999924,13.80000019,337,58,2,64.90000153,153,12,19,148,20,0.57615626,340.784,0.71347356,6.2090073
12466,Eucalyptus,35.46905845,-0.036263393,0,19.20000076,12.30000019,42.09999847,612.0999756,35.20000076,5.900000095,29.29999924,12.69999981,27.89999962,27,12.19999981,432,78,1,69.90000153,205,14,18,200,363,2.1929872,34.728252,0.71141374,3.955621
12467,Eucalyptus,35.5453567,-0.226763997,0,20,12.10000038,43.70000076,558.2000122,35,7.300000191,27.70000076,14.10000038,27.5,27.20000076,13.60000038,347,58,2,65.59999847,156,12,18,154,51,0.9154038,43.101524,0.7073908,5.235144
12468,Eucalyptus,35.49833447,-0.118937264,0,19.70000076,12.19999981,42.90000153,581.9000244,35.20000076,6.800000191,28.39999962,13.5,27.79999924,27.20000076,13.10000038,388,67,1,68.80000305,180,12,17,176,183,2.16354,14.184968,0.72027755,5.7609124
12469,Eucalyptus,35.65457836,-0.234724948,0,19.89999962,12.39999962,43.79999924,569.7000122,35.40000153,7,28.39999962,13.89999962,27.60000038,27.29999924,13.39999962,353,60,2,65,162,13,21,155,83,1.7103614,86.874916,0.692704,4.8975196
12470,Eucalyptus,35.52040391,0.00616181,0,19.39999962,12,42,600.9000244,34.90000153,6.300000191,28.60000038,13.10000038,27.89999962,27.10000038,12.5,409,74,1,69.80000305,193,12,17,189,296,3.769303,63.328297,0.6909596,3.41304
12471,Eucalyptus,35.5394775,-0.179622156,0,20.10000038,12.10000038,43.70000076,559.2000122,35,7.300000191,27.70000076,14.19999981,27.70000076,27.29999924,13.69999981,344,58,2,65.90000153,156,12,18,153,42,0.91018546,13.240957,0.7129297,5.7516875
12472,Eucalyptus,35.57479799,-0.282246948,0,19.79999924,12.30000019,43.70000076,562.7999878,35.09999847,7,28.10000038,13.80000019,27.39999962,27,13.39999962,361,59,2,64.30000305,161,14,20,158,86,0.91918105,111.84067,0.6965865,7.223456
12473,Eucalyptus,35.64994613,-0.170970757,0,20.20000076,12.30000019,44.09999847,556.4000244,35.20000076,7.300000191,27.89999962,14.19999981,27.5,27.29999924,13.69999981,335,58,2,65.30000305,155,12,20,147,7,0.096467555,43.51968,0.7071365,8.68936
12474,Eucalyptus,35.504385,-0.219365218,0,19.79999924,11.80000019,42.79999924,563.5999756,34.70000076,7.099999905,27.60000038,13.80000019,27.5,27,13.30000019,371,62,2,66.19999695,168,13,18,165,120,2.8118699,41.5404,0.7083487,4.623012
12475,Eucalyptus,35.43814886,-0.346519297,0,18.60000038,12.69999981,42.90000153,600,35,5.300000191,29.70000076,12.19999981,27,26.29999924,11.80000019,427,72,2,66.59999847,192,16,19,192,385,1.7062637,322.40866,0.727672,6.3468385
12476,Eucalyptus,35.52280254,-0.050225705,0,19.10000038,12.10000038,41.90000153,606.7000122,34.90000153,6,28.89999962,12.69999981,27.79999924,26.89999962,12.19999981,428,77,1,69.59999847,202,14,18,197,368,8.815373,326.8367,0.8048145,2.9624076
12477,Eucalyptus,35.49210677,-0.061250656,0,19,12.10000038,41.70000076,613.2999878,34.90000153,5.800000191,29.10000038,12.5,27.70000076,26.79999924,12,437,79,1,69.80000305,208,15,18,202,408,3.4878688,240.53609,0.7173193,3.4908469
12478,Eucalyptus,35.51756211,-0.060174383,0,19.39999962,12.10000038,42.09999847,597.7999878,35,6.300000191,28.70000076,13,27.79999924,27,12.5,411,73,1,69.09999847,192,13,18,188,294,7.503018,325.07166,0.79196256,3.1257946
12479,Eucalyptus,35.50662815,-0.026867232,0,18.39999962,12,40.79999924,630,34.59999847,5.199999809,29.39999962,11.69999981,27.60000038,26.39999962,11.30000019,464,83,1,69.69999695,222,16,19,213,553,6.1126246,170.67087,0.6419184,2.927214
12480,Eucalyptus,35.54958558,-0.13227544,0,20.10000038,12.19999981,43.70000076,562.7000122,35.20000076,7.300000191,27.89999962,14.19999981,27.79999924,27.39999962,13.69999981,346,59,1,66.80000305,157,11,17,155,52,0.7732879,339.18076,0.7157482,6.0970297
12481,Eucalyptus,35.54491837,-0.12234673,0,20.20000076,12.19999981,43.59999847,563.4000244,35.20000076,7.300000191,27.89999962,14.19999981,27.79999924,27.39999962,13.69999981,348,60,1,66.90000153,159,11,17,156,54,0.85464483,344.56543,0.7162019,7.76057
12482,Eucalyptus,35.66020079,-0.176602307,0,20.20000076,12.30000019,44,557.2000122,35.29999924,7.300000191,28,14.19999981,27.5,27.29999924,13.80000019,335,58,2,64.59999847,154,13,21,147,7,0.18050879,87.53216,0.70559734,8.895694
12483,Eucalyptus,35.47995672,0.012871267,0,20,12,42.29999924,586.0999756,35.20000076,6.900000095,28.29999924,13.80000019,28.10000038,27.5,13.19999981,363,64,1,68.59999847,168,10,16,165,140,4.492295,304.01636,0.75930405,4.1532493
12484,Eucalyptus,35.60867135,-0.284484086,0,19.5,12.10000038,43.5,565,34.70000076,6.800000191,27.89999962,13.5,27.20000076,26.79999924,13,369,61,2,65.69999695,166,12,20,163,142,3.193185,117.83068,0.6683764,4.4956098
12485,Eucalyptus,35.56457978,-0.226763821,0,20,12.19999981,43.90000153,557.7000122,35,7.199999809,27.79999924,14.10000038,27.5,27.20000076,13.60000038,347,58,2,65.59999847,157,12,19,154,43,0.43994352,71.45799,0.7046669,8.00481
12486,Eucalyptus,35.49098916,-0.249743847,0,19.20000076,12.19999981,42.70000076,587.9000244,34.90000153,6.300000191,28.60000038,12.89999962,27.39999962,26.79999924,12.5,410,70,2,67.30000305,186,14,19,186,286,2.0557082,55.990036,0.7018162,4.020324
12487,Eucalyptus,35.6096601,-0.283763753,0,19.5,12.10000038,43.5,565,34.70000076,6.800000191,27.89999962,13.5,27.20000076,26.79999924,13,369,61,2,65.69999695,166,12,20,163,142,3.193185,117.83068,0.6683764,4.4956098
12488,Eucalyptus,35.5587398,-0.151989575,0,20.20000076,12.30000019,44,559.7000122,35.29999924,7.300000191,28,14.30000019,27.79999924,27.39999962,13.80000019,344,58,2,65.40000153,156,12,19,151,24,0.22718789,7.1911764,0.70882004,8.665694
12489,Eucalyptus,35.58773186,-0.071603838,0,20.39999962,12.5,43.90000153,568.7999878,35.59999847,7.199999809,28.39999962,14.30000019,28,27.70000076,13.80000019,337,58,2,65.59999847,155,12,19,149,10,0.10925423,328.61575,0.7084159,9.440357
12490,Eucalyptus,35.61104971,-0.084893063,0,20.29999924,12.39999962,44.20000076,561.2000122,35.29999924,7.300000191,28,14.30000019,27.79999924,27.5,13.80000019,328,58,1,68.80000305,154,9,15,149,6,0.052850723,296.1801,0.70772386,12.018949
12491,Eucalyptus,35.63877341,-0.271431944,0,19.5,12.30000019,43.40000153,575.9000244,35,6.599999905,28.39999962,13.30000019,27.29999924,26.89999962,12.89999962,376,64,2,66,171,13,20,167,183,1.7833043,90,0.69120455,4.5680485
12492,Eucalyptus,35.59125732,-0.087315242,0,20.29999924,12.39999962,44.09999847,561.2999878,35.40000153,7.300000191,28.10000038,14.39999962,27.89999962,27.5,13.80000019,335,58,1,66.90000153,154,11,17,151,8,0.09643436,316.5011,0.7082955,9.719323
12493,Eucalyptus,35.48912226,-0.059225201,0,19.20000076,12.19999981,41.90000153,605.5,35,6,29,12.80000019,27.79999924,26.89999962,12.30000019,427,77,1,70.19999695,204,14,18,198,345,2.661575,190.44841,0.6877213,3.7617364
12494,Eucalyptus,35.50032775,-0.167448428,0,19.20000076,11.89999962,42.20000076,586.5999756,34.59999847,6.400000095,28.20000076,13,27.39999962,26.70000076,12.5,411,72,1,68.80000305,191,13,18,188,299,1.6869273,170.30417,0.68981254,4.2181764
12495,Eucalyptus,35.48535809,-0.113058989,0,19.60000038,12.19999981,42.70000076,586.2000122,35.20000076,6.599999905,28.60000038,13.39999962,27.79999924,27.20000076,12.89999962,389,68,1,68.69999695,180,12,16,177,212,3.4211411,306.1564,0.74754137,4.4265013
12496,Eucalyptus,35.5757911,-0.23976667,0,20,12.30000019,43.79999924,560.0999756,35.09999847,7.099999905,28,14.10000038,27.5,27.20000076,13.60000038,344,58,2,65.90000153,156,12,18,153,46,0.4705415,62.451565,0.7053414,5.495223
12497,Eucalyptus,35.50299527,-0.255197935,0,19.10000038,12.30000019,42.79999924,590.4000244,34.90000153,6.199999809,28.70000076,12.89999962,27.39999962,26.70000076,12.39999962,413,71,2,67.80000305,189,15,18,188,318,5.266138,73.67356,0.67298204,3.0772555
12498,Eucalyptus,35.50230044,-0.055303454,0,18.70000076,12.10000038,41.29999924,621.5999756,34.70000076,5.5,29.20000076,12.10000038,27.60000038,26.60000038,11.60000038,452,82,1,70.19999695,216,15,18,209,486,4.764512,252.96463,0.7322047,3.1778703
12499,Eucalyptus,35.57864046,-0.288553664,0,19.70000076,12.19999981,43.59999847,563.2999878,35,6.900000095,28.10000038,13.80000019,27.29999924,26.89999962,13.30000019,361,59,2,64.40000153,161,14,20,158,105,1.100231,97.71278,0.696174,6.948316
12500,Eucalyptus,35.50027282,-0.255882842,0,19.10000038,12.30000019,42.79999924,590.4000244,34.90000153,6.199999809,28.70000076,12.89999962,27.39999962,26.70000076,12.39999962,413,71,2,67.80000305,189,15,18,188,318,5.266138,73.67356,0.67298204,3.0772555
12501,Eucalyptus,35.51984183,-0.033554892,0,18.89999962,12.10000038,41.5,616.7000122,34.79999924,5.699999809,29.10000038,12.30000019,27.70000076,26.70000076,11.80000019,442,80,1,69.69999695,210,15,18,204,437,8.605191,356.99326,0.7777804,2.9869149
12502,Eucalyptus,35.5892366,-0.265902844,0,19.89999962,12.19999981,43.79999924,559.7000122,35,7.099999905,27.89999962,14,27.39999962,27.10000038,13.5,355,58,2,64.09999847,158,13,21,155,63,0.90644133,83.600395,0.7000394,6.4489574
12503,Eucalyptus,35.64287739,-0.246584101,0,19.89999962,12.5,43.79999924,572.4000244,35.40000153,6.900000095,28.5,13.80000019,27.60000038,27.29999924,13.30000019,363,61,2,64.90000153,165,14,21,159,109,1.9783056,96.99289,0.6874518,4.751883
12504,Eucalyptus,35.49978081,-0.151420359,0,19.39999962,12.10000038,42.5,586.9000244,34.90000153,6.5,28.39999962,13.10000038,27.60000038,26.89999962,12.69999981,404,70,2,67.80000305,186,14,18,183,251,3.8800256,32.428696,0.7159004,3.7894673
12505,Eucalyptus,35.60110863,-0.27558801,0,19.70000076,12.19999981,43.5,561.7999878,34.79999924,6.900000095,27.89999962,13.80000019,27.29999924,26.89999962,13.30000019,361,60,2,64.80000305,162,13,21,158,100,1.7192016,108.44378,0.68781257,4.199214
12506,Eucalyptus,35.49398337,-0.245590304,0,19.39999962,12.19999981,43,581.4000244,34.90000153,6.5,28.39999962,13.19999981,27.5,26.89999962,12.80000019,398,68,2,67.30000305,181,14,18,180,237,2.8884437,66.55215,0.69311905,5.75925
12507,Eucalyptus,35.63680787,-0.059536231,0,20.20000076,12.39999962,43.90000153,566.4000244,35.40000153,7.099999905,28.29999924,14.19999981,27.70000076,27.39999962,13.69999981,331,58,2,65.69999695,153,12,19,147,13,0.07359416,309.32187,0.70801,7.350563
12508,Eucalyptus,35.55747291,-0.248417407,0,19.89999962,12.19999981,43.70000076,560,35,7.099999905,27.89999962,14,27.39999962,27.10000038,13.5,349,58,2,65.5,157,12,19,155,62,1.3308499,54.273342,0.7042696,4.4553766
12509,Eucalyptus,35.63741329,-0.221247462,0,20.10000038,12.5,44.09999847,565.7000122,35.5,7.099999905,28.39999962,14.10000038,27.70000076,27.39999962,13.60000038,349,59,2,64.80000305,160,13,21,152,34,1.1326003,108.81394,0.69442624,6.1208053
12510,Eucalyptus,35.54033275,-0.172733008,0,20.20000076,12.10000038,43.70000076,559.2000122,35.09999847,7.300000191,27.79999924,14.19999981,27.70000076,27.29999924,13.69999981,346,58,2,65.30000305,156,12,19,153,37,1.000036,17.082272,0.71277726,6.245314
12511,Eucalyptus,35.58439774,-0.073782861,0,20.39999962,12.5,43.90000153,568.7999878,35.59999847,7.199999809,28.39999962,14.30000019,28,27.70000076,13.80000019,337,58,2,65.59999847,155,12,19,149,10,0.10925423,328.61575,0.7084159,9.440357
12512,Eucalyptus,35.57844284,-0.160575999,0,20.20000076,12.30000019,44,556.7000122,35.20000076,7.300000191,27.89999962,14.30000019,27.60000038,27.29999924,13.80000019,338,58,2,65.59999847,155,12,19,150,18,0.23010999,32.38943,0.7077211,8.350633
12513,Eucalyptus,35.44267135,-0.373061157,0,18.70000076,12.60000038,43,591.7000122,34.90000153,5.599999905,29.29999924,11.39999962,27,26.39999962,12,413,70,2,67.80000305,188,14,18,188,340,1.8267126,348.04092,0.7256425,7.1089315
12514,Eucalyptus,35.44317911,-0.370650581,0,18.70000076,12.60000038,43,591.7000122,34.90000153,5.599999905,29.29999924,11.39999962,27,26.39999962,12,413,70,2,67.80000305,188,14,18,188,340,1.8267126,348.04092,0.7256425,7.1089315
12515,Eucalyptus,35.50635561,-0.210177001,0,19.79999924,11.69999981,42.79999924,560.5999756,34.59999847,7.199999809,27.39999962,13.89999962,27.39999962,27,13.39999962,370,62,2,66.5,168,13,18,165,106,1.9927156,33.450825,0.71160185,4.456938
12516,Eucalyptus,35.48334948,-0.06394242,0,19.20000076,12.19999981,41.90000153,605.5,35,6,29,12.80000019,27.79999924,26.89999962,12.30000019,427,77,1,70.19999695,204,14,18,198,345,2.661575,190.44841,0.6877213,3.7617364
12517,Eucalyptus,35.64916503,-0.264023223,0,19.60000038,12.30000019,43.29999924,576.2999878,35.20000076,6.699999809,28.5,13.39999962,27.5,27,13,369,63,2,66.40000153,169,13,19,164,162,1.7944326,79.52181,0.69421166,4.1563582
