FID,agf,plotID,transect,County,genus,species,dbh,height,canopyd,latitude,longitude,altitude,accuracy,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,NDVI,EVI,NDWI,RDVI,NDVI_red_edge,mNDVI_red_edge,MSR_red_edge,CI_red_edge,MSI,LSWI,MTCI,IRECI,PSRI,NDVIA,TCARI,MCARI,TVI,SAVI,Temp_mean,Temp_max,Temp_min,Temp_skew,Temp_kurtosis,Elevation_x,Precip_mean,Precip_max,Precip_min,Precip_skew,Precip_kurtosis,Elevation_y,Slope,Aspect,Hill_shade
3887,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,35,450,400,-0.0964449,34.842009,1142,4.2,2671,1828,686,980,1074,1434,2151,2418,2482,2685,2758,0.395950506,0.930724484,-0.036677663,0.720476198,0.14354067,-0.301339829,1.310986965,0.730822873,0.929239985,0.151740139,1.991666667,4.069444444,0.180381218,0.331918906,0.233193863,0.146722455,0.395950506,0.39589484,23.43191852,25.2370512,22.62383501,1.27581798,1.152158128,1156,0.109178718,0.321448271,0.023013075,1.760725264,3.530879875,1156,3.340327978,146.3098907,174
3867,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,30,480,20,-0.0964434,34.841709,1150.8,4.775,2634,1743,586,852,830,1262,2280,2653,2522,2894,2916,0.50477327,1.361003861,-0.021722265,1.014400156,0.206500956,-0.352156057,2.038554217,0.998415214,0.957479119,0.182649472,2.356481481,3.921296296,0.107017544,0.429659726,0.319298246,0.23518225,0.50477327,0.504697987,23.43191852,25.2370512,22.62383501,1.27581798,1.152158128,1157,0.109178718,0.321448271,0.023013075,1.760725264,3.530879875,1157,2.621511459,134.9999542,174
3858,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,20,300,100,-0.096426,34.8416833,1150.8,4.88,2634,1743,521,822,758,1262,2280,2653,2686,2894,2916,0.55981417,1.448534936,0.009774436,1.193275861,0.24950495,-0.352156057,2.54353562,1.12836767,1.019741838,0.212914879,2.01984127,3.490079365,0.103947368,0.486254729,0.312982456,0.281933439,0.55981417,0.559732908,23.43191852,25.2370512,22.62383501,1.27581798,1.152158128,1157,0.109178718,0.321448271,0.023013075,1.760725264,3.530879875,1157,2.621511459,134.9999542,174
3871,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,23,400,100,-0.0963879,34.8416093,1151.1,5,3045,2291,1050,1376,1426,1733,2699,2966,2976,3166,2916,0.352112676,1.059322034,-0.01145989,0.618652705,0.097182653,-0.274591879,1.086956522,0.717253318,0.977339901,0.13005506,3.146579805,5.371335505,0.139310856,0.28429934,0.263579103,0.098326601,0.352112676,0.352072686,23.43191852,25.2370512,22.62383501,1.27581798,1.152158128,1157,0.109178718,0.321448271,0.023013075,1.760725264,3.530879875,1157,2.621511459,134.9999542,174
3875,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,20,500,350,-0.0963573,34.8422028,1142.3,4.52,2529,1763,626,856,826,1364,2070,2320,2332,2616,2758,0.476884104,1.451426369,-0.040526641,0.932457154,0.2456621,-0.299255073,1.823244552,0.709677419,0.922103598,0.138949939,1.312267658,2.68401487,0.096618357,0.397991543,0.220869565,0.286217009,0.476884104,0.476808612,23.43191852,25.2370512,22.62383501,1.27581798,1.152158128,1155,0.109178718,0.321448271,0.023013075,1.760725264,3.530879875,1155,2.621511459,134.9999542,174
3877,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,30,450,350,-0.096317,34.8421947,1142.3,4.566,2762,2013,639,907,907,1501,2015,2271,2297,2521,2758,0.433832709,1.178965225,-0.091915398,0.815389103,0.246677741,-0.295801079,1.532524807,0.530313125,0.831643736,0.065893271,0.865319865,2.316498316,0.133002481,0.361696591,0.145111663,0.280879414,0.433832709,0.433765018,23.43191852,25.2370512,22.62383501,1.27581798,1.152158128,1157,0.109178718,0.321448271,0.023013075,1.760725264,3.530879875,1157,3.340329885,123.690033,172
3882,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,35,530,300,-0.0963074,34.8423974,1138.3,4.8,2475,1639,602,850,807,1299,2084,2420,2372,2646,2758,0.492293174,1.449074074,-0.021250258,0.97708492,0.233618234,-0.311605723,1.939281289,0.826020015,0.958383838,0.182747445,1.595528455,3.012195122,0.098368522,0.413911664,0.254126679,0.271439569,0.492293174,0.492215757,23.43191852,25.2370512,22.62383501,1.27581798,1.152158128,1155,0.109178718,0.321448271,0.023013075,1.760725264,3.530879875,1155,2.621511459,134.9999542,174
3876,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,18,400,100,-0.0962645,34.8418897,1151,4.92,2559,1769,540,808,819,1355,2296,2618,2458,2873,2916,0.500152579,1.233072525,-0.020131553,1.000457817,0.246550138,-0.307613694,2.001221001,0.81402214,0.960531458,0.162999763,1.755597015,3.276119403,0.121515679,0.429394813,0.281184669,0.275276753,0.500152579,0.500076278,23.43191852,25.2370512,22.62383501,1.27581798,1.152158128,1158,0.109178718,0.321448271,0.023013075,1.760725264,3.530879875,1158,2.073028326,153.4349213,177
3880,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,320,240,25,-0.0962464,34.8421316,1151,4.88,2484,1675,709,951,1030,1328,2099,2397,2442,2693,2758,0.406682028,1.067917108,-0.008526188,0.746665743,0.126378287,-0.303252886,1.370873786,0.838855422,0.983091787,0.186300704,2.587248322,4.66442953,0.152929967,0.337718249,0.265459743,0.131174699,0.406682028,0.40662347,23.43191852,25.2370512,22.62383501,1.27581798,1.152158128,1157,0.109178718,0.321448271,0.023013075,1.760725264,3.530879875,1157,3.340329885,123.690033,172
3874,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,20,600,80,-0.0962169,34.8418458,1151.1,5,2559,1769,577,820,828,1355,2296,2618,2624,2873,2916,0.5202781,1.374980861,0.012540999,1.062321009,0.241410902,-0.307613694,2.169082126,0.936531365,1.025400547,0.194627817,1.785578748,3.261859583,0.109320557,0.445768181,0.281968641,0.274095941,0.5202781,0.520202752,23.43191852,25.2370512,22.62383501,1.27581798,1.152158128,1158,0.109178718,0.321448271,0.023013075,1.760725264,3.530879875,1158,2.073028326,153.4349213,177
3881,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,45,420,300,-0.0961701,34.8420998,1142.2,4.766,2484,1675,709,951,1030,1328,2099,2397,2442,2693,2758,0.406682028,1.067917108,-0.008526188,0.746665743,0.126378287,-0.303252886,1.370873786,0.838855422,0.983091787,0.186300704,2.587248322,4.66442953,0.152929967,0.337718249,0.265459743,0.131174699,0.406682028,0.40662347,23.43191852,25.2370512,22.62383501,1.27581798,1.152158128,1157,0.109178718,0.321448271,0.023013075,1.760725264,3.530879875,1157,3.340329885,123.690033,172
3884,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,20,450,300,-0.0961495,34.842245,1142.1,3.8,2847,2025,650,921,946,1569,2333,2664,2596,2958,2758,0.465838509,1.213949382,-0.046114275,0.901392827,0.247713718,-0.289402174,1.744186047,0.654557043,0.911837021,0.123566328,1.226324238,2.701444623,0.126875268,0.39360687,0.208572653,0.279923518,0.465838509,0.465772759,23.43191852,25.2370512,22.62383501,1.27581798,1.152158128,1157,0.109178718,0.321448271,0.023013075,1.760725264,3.530879875,1157,3.340329885,123.690033,172
3883,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,25,570,120,-0.096086,34.8419707,1150.9,4.58,2601,1785,540,780,816,1379,2408,2760,2578,3010,2758,0.519151444,1.286131387,-0.004441012,1.058777993,0.256492027,-0.307035176,2.159313725,0.869470631,0.991157247,0.181755673,1.827708703,3.317939609,0.11461794,0.447890188,0.295099668,0.286584482,0.519151444,0.519074974,23.43191852,25.2370512,22.62383501,1.27581798,1.152158128,1158,0.109178718,0.321448271,0.023013075,1.760725264,3.530879875,1158,2.073028326,153.4349213,177
3896,cropland_agroforestry,42,1,Kisumu,Grevillea,robusta 2,60,850,400,-0.0950737,34.9304015,1158.5,5,2327,1481,487,740,664,1157,2102,2379,2290,2557,2764,0.550440081,1.550047664,-0.008013862,1.160997424,0.270730368,-0.335820896,2.448795181,0.979256698,0.984099699,0.214531954,1.9168357,3.275862069,0.084205519,0.472537053,0.312749762,0.31028522,0.550440081,0.550346928,23.20717184,25.25158676,22.30004941,1.298113611,1.272375708,1166,0.093388794,0.292287279,0.020252188,1.870596849,4.052336033,1166,2.930426359,341.565033,183
3900,cropland_agroforestry,42,1,Kisumu,Grevillea,robusta 2,5,170,20,-0.0950684,34.9306928,1180.7,4.94,2387,1511,600,889,796,1204,2591,2961,2912,3153,2899,0.570658037,1.658827219,0.099075297,1.231655546,0.204,-0.329434698,2.658291457,1.418604651,1.219941349,0.316753335,3.399509804,4.879901961,0.075646469,0.491179201,0.396758008,0.238538206,0.570658037,0.570581097,23.20717184,25.25158676,22.30004941,1.298113611,1.272375708,1167,0.093388794,0.292287279,0.020252188,1.870596849,4.052336033,1167,0.927411199,90,177
3903,cropland_agroforestry,42,1,Kisumu,Grevillea,robusta 2,60,950,230,-0.0950629,34.9305547,1160.3,4.916,2269,1492,490,680,650,1152,2171,2449,2800,2686,2899,0.623188406,1.776272307,0.104754389,1.435728211,0.278579356,-0.326512716,3.307692308,1.430555556,1.234023799,0.304753029,2.029880478,3.348605578,0.073698756,0.545685279,0.329249194,0.320833333,0.623188406,0.623098102,23.20717184,25.25158676,22.30004941,1.298113611,1.272375708,1167,0.093388794,0.292287279,0.020252188,1.870596849,4.052336033,1167,0.927411199,270,183
3914,cropland_agroforestry,42,1,Kisumu,Eucalyptus,robusta 1,10,520,100,-0.0950619,34.9307385,1180,4.4,2387,1511,600,889,796,1204,2591,2961,2912,3153,2899,0.570658037,1.658827219,0.099075297,1.231655546,0.204,-0.329434698,2.658291457,1.418604651,1.219941349,0.316753335,3.399509804,4.879901961,0.075646469,0.491179201,0.396758008,0.238538206,0.570658037,0.570581097,23.20717184,25.25158676,22.30004941,1.298113611,1.272375708,1167,0.093388794,0.292287279,0.020252188,1.870596849,4.052336033,1167,0.927411199,90,177
3891,cropland_agroforestry,42,1,Kisumu,Musa,acuminata,8,100,20,-0.095061,34.9306231,1179.2,4.9,2387,1511,462,733,608,1204,2591,2961,2957,3153,2899,0.658906031,1.869627507,0.106661677,1.595517089,0.328918322,-0.329434698,3.863486842,1.455980066,1.238793465,0.323634736,2.327181208,3.572147651,0.0563489,0.58331264,0.382246237,0.371760797,0.658906031,0.658813631,23.20717184,25.25158676,22.30004941,1.298113611,1.272375708,1167,0.093388794,0.292287279,0.020252188,1.870596849,4.052336033,1167,0.927411199,270,183
3912,cropland_agroforestry,42,1,Kisumu,Musa,acuminata,38,400,180,-0.0950595,34.9302553,1173.7,3.36,2327,1481,554,782,730,1157,2102,2379,2369,2557,2764,0.528880284,1.578998073,0.008943782,1.089699459,0.226285109,-0.335820896,2.245205479,1.047536733,1.01804899,0.230649351,2.213114754,3.62529274,0.083729781,0.448672324,0.319029496,0.264822818,0.528880284,0.528794967,23.20717184,25.25158676,22.30004941,1.298113611,1.272375708,1166,0.093388794,0.292287279,0.020252188,1.870596849,4.052336033,1166,2.930426359,341.565033,183
3908,cropland_agroforestry,42,1,Kisumu,Grevillea,robusta 2,35,750,180,-0.095048,34.9305789,1160.4,5,2387,1511,462,733,608,1204,2591,2961,2957,3153,2899,0.658906031,1.869627507,0.106661677,1.595517089,0.328918322,-0.329434698,3.863486842,1.455980066,1.238793465,0.323634736,2.327181208,3.572147651,0.0563489,0.58331264,0.382246237,0.371760797,0.658906031,0.658813631,23.20717184,25.25158676,22.30004941,1.298113611,1.272375708,1167,0.093388794,0.292287279,0.020252188,1.870596849,4.052336033,1167,0.927411199,270,183
3894,cropland_agroforestry,42,1,Kisumu,Musa,acuminata,40,300,100,-0.0950416,34.930566,1180.9,4.72,2269,1492,490,680,650,1152,2171,2449,2800,2686,2899,0.623188406,1.776272307,0.104754389,1.435728211,0.278579356,-0.326512716,3.307692308,1.430555556,1.234023799,0.304753029,2.029880478,3.348605578,0.073698756,0.545685279,0.329249194,0.320833333,0.623188406,0.623098102,23.20717184,25.25158676,22.30004941,1.298113611,1.272375708,1167,0.093388794,0.292287279,0.020252188,1.870596849,4.052336033,1167,0.927411199,270,183
3893,cropland_agroforestry,42,1,Kisumu,Musa,acuminata,30,350,200,-0.0950177,34.9303416,1158.4,4.6,2327,1481,487,740,664,1157,2102,2379,2290,2557,2764,0.550440081,1.550047664,-0.008013862,1.160997424,0.270730368,-0.335820896,2.448795181,0.979256698,0.984099699,0.214531954,1.9168357,3.275862069,0.084205519,0.472537053,0.312749762,0.31028522,0.550440081,0.550346928,23.20717184,25.25158676,22.30004941,1.298113611,1.272375708,1166,0.093388794,0.292287279,0.020252188,1.870596849,4.052336033,1166,2.930426359,341.565033,183
3906,cropland_agroforestry,42,1,Kisumu,Grevillea,robusta 2,32,750,520,-0.0950029,34.9307024,1147.7,4.74,2387,1511,600,889,796,1204,2591,2961,2912,3153,2899,0.570658037,1.658827219,0.099075297,1.231655546,0.204,-0.329434698,2.658291457,1.418604651,1.219941349,0.316753335,3.399509804,4.879901961,0.075646469,0.491179201,0.396758008,0.238538206,0.570658037,0.570581097,23.20717184,25.25158676,22.30004941,1.298113611,1.272375708,1167,0.093388794,0.292287279,0.020252188,1.870596849,4.052336033,1167,0.927411199,90,177
3897,cropland_agroforestry,42,1,Kisumu,Musa,acuminata,40,350,100,-0.0949911,34.9306561,1180.8,4.74,2387,1511,389,619,506,1204,2591,2961,2944,3153,2899,0.706666667,1.989554431,0.104483211,1.845223153,0.408187135,-0.329434698,4.818181818,1.445182724,1.233347298,0.321661055,1.987106017,3.154727794,0.04515631,0.635061214,0.374372829,0.444352159,0.706666667,0.706564266,23.20717184,25.25158676,22.30004941,1.298113611,1.272375708,1167,0.093388794,0.292287279,0.020252188,1.870596849,4.052336033,1167,0.927411199,270,183
3557,cropland_agroforestry,49,1,Siaya,Eucalyptus,globulus,40,800,400,-0.0949783,34.3105833,1299.7,4.98,2098.5,1108.5,385.5,700,427,1140,3029,3529,3906,3742.5,3234,0.802907916,2.430997135,0.301024232,2.557679642,0.455009572,-0.295970357,8.147540984,2.426315789,1.861329521,0.557882142,2.649368864,3.707573633,0.013700891,0.737310586,0.451832288,0.493070175,0.802907916,0.802815276,22.93230193,24.22359459,22.34647026,1.067316229,0.400757569,1302,0.120246139,0.299712245,0.028187607,1.401613424,2.299085413,1302,0,0,180
3916,cropland_agroforestry,42,1,Kisumu,Grevillea,robusta 2,45,800,250,-0.094978,34.9302156,1160.1,4.92,2453,1579,508,719,692,1163,2223,2522,2700,2770,2764,0.591981132,1.649687808,0.047933243,1.310637951,0.253908356,-0.356747788,2.901734104,1.321582115,1.100693029,0.261977097,2.250530786,3.64118896,0.08277103,0.514871795,0.339091318,0.292347377,0.591981132,0.591893884,23.20717184,25.25158676,22.30004941,1.298113611,1.272375708,1166,0.093388794,0.292287279,0.020252188,1.870596849,4.052336033,1166,2.930426359,341.565033,183
3902,cropland_agroforestry,42,1,Kisumu,Musa,acuminata,20,350,180,-0.0949755,34.9303267,1158.6,4.88,2327,1481,508,718,716,1157,2102,2379,2403,2557,2764,0.540878487,1.459342561,0.016067653,1.128888072,0.235451148,-0.335820896,2.356145251,1.076923077,1.032660077,0.23738414,2.142857143,3.614512472,0.098953378,0.465122691,0.317697431,0.268971478,0.540878487,0.540791794,23.20717184,25.25158676,22.30004941,1.298113611,1.272375708,1166,0.093388794,0.292287279,0.020252188,1.870596849,4.052336033,1166,2.930426359,341.565033,183
3909,cropland_agroforestry,42,1,Kisumu,Eucalyptus,globulus,20,500,100,-0.0949343,34.9306946,1180.1,4.66,2387,1511,399,648,521,1204,2591,2961,2940,3153,2899,0.698930945,1.966986502,0.103810775,1.801425089,0.395942029,-0.329434698,4.642994242,1.441860465,1.231671554,0.321051449,2.030746706,3.209370425,0.047086067,0.626683938,0.375530683,0.433554817,0.698930945,0.698829987,23.20717184,25.25158676,22.30004941,1.298113611,1.272375708,1167,0.093388794,0.292287279,0.020252188,1.870596849,4.052336033,1167,0.927411199,90,177
3913,cropland_agroforestry,42,1,Kisumu,Grevillea,robusta 2,45,930,220,-0.0949296,34.9302855,1160.3,4.98,2327,1481,487,680,677,1157,2102,2379,2504,2557,2764,0.574347689,1.567164179,0.036638377,1.244980011,0.26172301,-0.335820896,2.698670606,1.164217805,1.076063601,0.256712673,1.96875,3.364583333,0.090390105,0.498091603,0.313986679,0.299049265,0.574347689,0.574257426,23.20717184,25.25158676,22.30004941,1.298113611,1.272375708,1166,0.093388794,0.292287279,0.020252188,1.870596849,4.052336033,1166,2.930426359,341.565033,183
3540,cropland_agroforestry,49,1,Siaya,Musa,acuminata,20,450,250,-0.0948744,34.3107046,1300.3,4.88,2124.5,1101,418,717.5,533,1095.5,2910,3450.5,3212,3719.5,3247,0.715353805,2.044413919,0.203785253,1.896195878,0.345409886,-0.319565217,5.026266417,1.931994523,1.511885149,0.489450498,3.225777778,4.430222222,0.0395189,0.643526303,0.460171821,0.389776358,0.715353805,0.71525831,22.93230193,24.22359459,22.34647026,1.067316229,0.400757569,1302,0.120246139,0.299712245,0.028187607,1.401613424,2.299085413,1302,0,0,180
3544,cropland_agroforestry,49,1,Siaya,Musa,acuminata,13,300,150,-0.0948349,34.3107807,1300.3,4.95,2120,1129.5,342.5,576.5,462.5,1038,2757,3282,3108,3468,3247,0.740932642,1.994947591,0.188982402,2.058673047,0.38353882,-0.342621913,5.72,1.994219653,1.466037736,0.466902655,2.986967854,4.195482189,0.043525571,0.676079734,0.45705477,0.420423892,0.740932642,0.740828899,22.93230193,24.22359459,22.34647026,1.067316229,0.400757569,1302,0.120246139,0.299712245,0.028187607,1.401613424,2.299085413,1302,0,0,180
3537,cropland_agroforestry,49,1,Siaya,Grevillea,robusta 2,45,800,250,-0.0947325,34.3106766,1279.9,4.766,2124.5,1101,368,647,433,1095.5,2910,3450.5,3386,3719.5,3247,0.773239068,2.289147287,0.228926595,2.296384832,0.433431469,-0.319565217,6.819861432,2.090826107,1.593786773,0.509248941,2.738867925,3.836981132,0.02233677,0.705278242,0.453298969,0.471930625,0.773239068,0.773137845,22.93230193,24.22359459,22.34647026,1.067316229,0.400757569,1302,0.120246139,0.299712245,0.028187607,1.401613424,2.299085413,1302,0,0,180
3530,cropland_agroforestry,49,1,Siaya,Grevillea,robusta 2,65,900,250,-0.0946933,34.310645,1280.3,4.7,2186,1149.5,367.5,595.5,439.5,1005,2644,3141,3062,3404.5,3247,0.748964729,2.227176221,0.166920732,2.114019514,0.391484943,-0.370103416,5.967007964,2.046766169,1.40073193,0.454113736,2.898320071,4.025641026,0.027231467,0.677823727,0.453139183,0.435820896,0.748964729,0.748857796,22.93230193,24.22359459,22.34647026,1.067316229,0.400757569,1301,0.120246139,0.299712245,0.028187607,1.401613424,2.299085413,1301,0.927409947,0,180
3636,cropland_agroforestry,38,1,Kisumu,Acacia,etbaica,25,300,220,-0.0889677,34.4648344,1224.1,4.42,2156,1137,384,664,437.5,1172.5,2796.5,3326,3274,3623,3438.5,0.764246262,2.348096026,0.205893186,2.225968564,0.456521739,-0.295478444,6.483428571,1.792324094,1.518552876,0.484470642,2.20952381,3.282312925,0.019131057,0.692589427,0.412015019,0.492366738,0.764246262,0.764143319,23.23602196,24.67908224,22.59203372,1.147589223,0.893978253,1233,0.148463326,0.394199405,0.03080288,1.469257769,1.885600395,1233,8.488391876,167.4711761,175
3499,cropland_agroforestry,38,1,Kisumu,Eucalyptus,robusta 1,25,900,150,-0.0888433,34.4647243,1224.6,4.9,2156,1137,451,707.5,532.5,1172.5,2796.5,3326,3326,3623,3438.5,0.723986005,2.22447842,0.213425757,1.948855402,0.375366569,-0.295478444,5.24600939,1.836673774,1.542671614,0.490477257,2.5375,3.66484375,0.029143572,0.648219051,0.418809226,0.422771855,0.723986005,0.7238922,23.23602196,24.67908224,22.59203372,1.147589223,0.893978253,1233,0.148463326,0.394199405,0.03080288,1.469257769,1.885600395,1233,7.874529839,200.5560608,189
3488,cropland_agroforestry,38,1,Kisumu,Musa,acuminata,20,500,300,-0.0887303,34.4652681,1227,4.76,2260.5,1266,346.5,609,392.5,1148,2845.5,3280.5,3390,3625.5,3268,0.792465301,2.381046946,0.199893815,2.460083753,0.490425187,-0.326389908,7.636942675,1.952961672,1.499668215,0.456185567,2.246856386,3.307743216,0.016165876,0.725962703,0.424143384,0.518466899,0.792465301,0.79236056,23.23602196,24.67908224,22.59203372,1.147589223,0.893978253,1237,0.148463326,0.394199405,0.03080288,1.469257769,1.885600395,1237,4.718597889,168.6900482,177
3496,cropland_agroforestry,38,1,Kisumu,Musa,acuminata,20,400,230,-0.0886612,34.4652337,1227,4.95,1966,998,322,556,398,959.5,2726,3389.5,3148,3641,3438.5,0.775521715,2.202114029,0.231130231,2.314844338,0.413627993,-0.344043753,6.909547739,2.280875456,1.601220753,0.518572118,3.1460374,4.281389136,0.027879677,0.710961737,0.477219369,0.452318916,0.775521715,0.775412378,23.23602196,24.67908224,22.59203372,1.147589223,0.893978253,1237,0.148463326,0.394199405,0.03080288,1.469257769,1.885600395,1237,4.718597889,168.6900482,177
3525,cropland_agroforestry,38,1,Kisumu,Eucalyptus,robusta 1,40,1000,450,-0.0886566,34.4650227,1226.9,5,2017,1035.5,351,597.5,395,1032.5,2726.5,3327.5,3145,3503,3438.5,0.776836158,2.384255245,0.218519954,2.325586593,0.446584939,-0.32283981,6.962025316,2.046004843,1.559246406,0.504604712,2.657254902,3.72627451,0.016137906,0.706759188,0.450284247,0.485423729,0.776836158,0.776726451,23.23602196,24.67908224,22.59203372,1.147589223,0.893978253,1237,0.148463326,0.394199405,0.03080288,1.469257769,1.885600395,1237,4.718597889,168.6900482,177
