FID,start,end,Enumerator,agf,plotID,transect,County,localname,genus,species,newspecies,dbh,height,canopyd,latitude,longitude,altitude,accuracy,__version_,_version_,key,KEY,date
1319,2024-08-28T12:48:22.013+03:00,2024-08-28T12:49:48.421+03:00,henry_oindi,cropland_agroforestry,150,4,Kirinyaga,Banana,Musa,acuminata,no,28,400,120,-0.5501984,37.3992281,1364.4,4.76, , ,uuid:d5f6463c-5fca-4fbf-9724-8f27ee1fbf4b,uuid:d5f6463c-5fca-4fbf-9724-8f27ee1fbf4b,2024-08-28
2567,2024-08-28T12:45:11.369+03:00,2024-08-28T12:46:49.713+03:00,henry_oindi,cropland_agroforestry,150,4,Kirinyaga,Grevillea,Grevillea,robusta,no,23,900,280,-0.5501888,37.3993613,1363.9,4.74, , ,uuid:92a6a390-c3c2-4d6c-a045-9f0c0017cedd,uuid:92a6a390-c3c2-4d6c-a045-9f0c0017cedd,2024-08-28
1413,2024-08-28T12:43:03.325+03:00,2024-08-28T12:44:50.203+03:00,sarah_mwangi,cropland_agroforestry,150,4,Kirinyaga,Banana,Musa,acuminata,no,30,2400,220,-0.5501714,37.3993504,1347.8,4.78, , ,uuid:28253982-6953-4edd-9b70-11fbadd33ee6,uuid:28253982-6953-4edd-9b70-11fbadd33ee6,2024-08-28
2568,2024-08-28T12:46:53.243+03:00,2024-08-28T12:48:17.579+03:00,henry_oindi,cropland_agroforestry,150,4,Kirinyaga,Grevillea,Grevillea,robusta,no,5,100,20,-0.5501546,37.3993928,1364.3,4.975, , ,uuid:01901ce0-232b-4038-a212-7ac1bf0b2e94,uuid:01901ce0-232b-4038-a212-7ac1bf0b2e94,2024-08-28
2145,2024-08-28T12:46:07.767+03:00,2024-08-28T12:48:08.693+03:00,judy_akinyi,cropland_agroforestry,150,4,Kirinyaga,Grevillea,Grevillea,robusta,no,60,1100,300,-0.5501499,37.3990289,1342.6,4.88, , ,uuid:5b64671d-698d-49e5-9c6c-67ac0634570a,uuid:5b64671d-698d-49e5-9c6c-67ac0634570a,2024-08-28
2246,2024-08-28T12:37:15.070+03:00,2024-08-28T12:39:06.015+03:00,david_makori,cropland_agroforestry,150,4,Kirinyaga,Grevillea,Grevillea,robusta,no,35,950,200,-0.5501372,37.3994769,1392.2,4.566, , ,uuid:2d4c8a50-402a-4bcd-9d8e-d4a882d6ff21,uuid:2d4c8a50-402a-4bcd-9d8e-d4a882d6ff21,2024-08-28
2480,2024-08-28T12:45:08.370+03:00,2024-08-28T12:47:08.201+03:00,roy_spenser,cropland_agroforestry,150,4,Kirinyaga,Grevillea,Grevillea,robusta,no,20,1300,550,-0.550137,37.3992339,1369.2,4.8, , ,uuid:88176c9b-4c0a-4de6-a1b3-5bed6a9916dc,uuid:88176c9b-4c0a-4de6-a1b3-5bed6a9916dc,2024-08-28
2144,2024-08-28T12:44:05.013+03:00,2024-08-28T12:46:03.783+03:00,judy_akinyi,cropland_agroforestry,150,4,Kirinyaga,Grevillea,Grevillea,robusta,no,40,900,350,-0.5501215,37.3991015,1342.5,4.98, , ,uuid:45c33599-431d-49fb-a8f3-8eac889e4fde,uuid:45c33599-431d-49fb-a8f3-8eac889e4fde,2024-08-28
2432,2024-08-28T12:38:44.316+03:00,2024-08-28T12:40:33.341+03:00,roy_spenser,cropland_agroforestry,150,4,Kirinyaga,Grevillea,Grevillea,robusta,no,12,1300,500,-0.5500565,37.399435,1367.9,4.033, , ,uuid:d3716e3e-5a8d-425a-a503-bcacb190c7d8,uuid:d3716e3e-5a8d-425a-a503-bcacb190c7d8,2024-08-28
2143,2024-08-28T12:42:14.890+03:00,2024-08-28T12:43:56.065+03:00,judy_akinyi,cropland_agroforestry,150,4,Kirinyaga,Grevillea,Grevillea,robusta,no,40,850,200,-0.5500484,37.399189,1342.6,4.74, , ,uuid:7a085ee1-cc00-4908-b4e9-d31b4b2cff73,uuid:7a085ee1-cc00-4908-b4e9-d31b4b2cff73,2024-08-28
2320,2024-08-28T12:39:32.129+03:00,2024-08-28T12:41:22.224+03:00,sarah_mwangi,cropland_agroforestry,150,4,Kirinyaga,Grevillea,Grevillea,robusta,no,38,1000,200,-0.5500408,37.399527,1347.9,4.84, , ,uuid:d255e446-bc8d-465e-96c5-1a2e30bcc3a3,uuid:d255e446-bc8d-465e-96c5-1a2e30bcc3a3,2024-08-28
2479,2024-08-28T12:43:00.534+03:00,2024-08-28T12:44:59.885+03:00,roy_spenser,cropland_agroforestry,150,4,Kirinyaga,Grevillea,Grevillea,robusta,no,15,1600,600,-0.5500332,37.3993682,1369.2,3.15, , ,uuid:3853fb1e-b4a9-40a1-b29d-c7e3528ec40f,uuid:3853fb1e-b4a9-40a1-b29d-c7e3528ec40f,2024-08-28
2566,2024-08-28T12:43:45.968+03:00,2024-08-28T12:45:01.787+03:00,henry_oindi,cropland_agroforestry,150,4,Kirinyaga,Grevillea,Grevillea,robusta,no,32,1200,400,-0.5499915,37.3996265,1362.9,4.733, , ,uuid:05b49c1b-d67d-4bc3-9c91-3f708af51bb9,uuid:05b49c1b-d67d-4bc3-9c91-3f708af51bb9,2024-08-28
2142,2024-08-28T12:39:24.149+03:00,2024-08-28T12:41:30.085+03:00,judy_akinyi,cropland_agroforestry,150,4,Kirinyaga,Grevillea,Grevillea,robusta,no,65,900,250,-0.5499884,37.3995812,1342.5,4.64, , ,uuid:63bad3d1-c16a-4e9e-9019-ea79ee631c11,uuid:63bad3d1-c16a-4e9e-9019-ea79ee631c11,2024-08-28
2377,2024-08-29T15:40:02.655+03:00,2024-08-29T15:42:46.036+03:00,sarah_mwangi,cropland_agroforestry,124,4,Nyeri,Grevillea,Grevillea,robusta,no,82,1000,300,-0.5154894,36.9392087,1803.5,4.96, , ,uuid:4fc13554-fbf0-4edf-919f-8fd2d19a6e91,uuid:4fc13554-fbf0-4edf-919f-8fd2d19a6e91,2024-08-29
2378,2024-08-29T15:42:56.614+03:00,2024-08-29T15:45:22.257+03:00,sarah_mwangi,cropland_agroforestry,124,4,Nyeri,Grevillea,Grevillea,robusta,no,70,1300,500,-0.515489,36.9391924,1804.3,4.966, , ,uuid:c07fe966-c93d-4f57-af4f-a4b541d84ef9,uuid:c07fe966-c93d-4f57-af4f-a4b541d84ef9,2024-08-29
1321,2024-08-29T15:42:12.659+03:00,2024-08-29T15:43:26.619+03:00,henry_oindi,cropland_agroforestry,124,4,Nyeri,Banana,Musa,acuminata,no,20,250,120,-0.5154188,36.939135,1822.4,4.84, , ,uuid:4815e984-c75a-4570-906b-f9fec3094f2f,uuid:4815e984-c75a-4570-906b-f9fec3094f2f,2024-08-29
1455,2024-08-29T15:44:18.248+03:00,2024-08-29T15:47:14.567+03:00,roy_spenser,cropland_agroforestry,124,4,Nyeri,Banana,Musa,acuminata,no,12,300,250,-0.5154107,36.9392468,1817.9,4.875, , ,uuid:4aceb1b7-dbe5-4c5a-ba1d-d4dec643dcee,uuid:4aceb1b7-dbe5-4c5a-ba1d-d4dec643dcee,2024-08-29
1454,2024-08-29T15:44:04.206+03:00,2024-08-29T15:45:39.164+03:00,judy_akinyi,cropland_agroforestry,124,4,Nyeri,Banana,Musa,acuminata,no,25,450,300,-0.5153607,36.9393857,1810.6,4.94, , ,uuid:ff1750b4-35cf-4667-bc6e-2eeba938b65b,uuid:ff1750b4-35cf-4667-bc6e-2eeba938b65b,2024-08-29
1453,2024-08-29T15:39:19.957+03:00,2024-08-29T15:41:51.458+03:00,roy_spenser,cropland_agroforestry,124,4,Nyeri,Banana,Musa,acuminata,no,20,700,400,-0.5153448,36.9392613,1817.9,4.816, , ,uuid:3c300e00-e07b-4810-a55f-cb14f92377a0,uuid:3c300e00-e07b-4810-a55f-cb14f92377a0,2024-08-29
1457,2024-08-29T15:47:17.222+03:00,2024-08-29T15:49:18.621+03:00,roy_spenser,cropland_agroforestry,124,4,Nyeri,Banana,Musa,acuminata,no,30,700,400,-0.5153367,36.93928,1818.1,3.6, , ,uuid:d7f67ff0-609c-4afb-9323-289fc08996ea,uuid:d7f67ff0-609c-4afb-9323-289fc08996ea,2024-08-29
1456,2024-08-29T15:45:41.848+03:00,2024-08-29T15:47:30.902+03:00,judy_akinyi,cropland_agroforestry,124,4,Nyeri,Banana,Musa,acuminata,no,35,400,200,-0.5152933,36.9392762,1810.6,4.92, , ,uuid:b362202a-915e-4fe3-9c3b-d56a2edd10cd,uuid:b362202a-915e-4fe3-9c3b-d56a2edd10cd,2024-08-29
1460,2024-08-29T15:53:19.515+03:00,2024-08-29T15:54:55.715+03:00,roy_spenser,cropland_agroforestry,124,4,Nyeri,Banana,Musa,acuminata,no,15,300,150,-0.5152557,36.9392497,1818.3,4.533, , ,uuid:f601856b-a337-4656-9b50-3d1ecaaf7171,uuid:f601856b-a337-4656-9b50-3d1ecaaf7171,2024-08-29
1458,2024-08-29T15:48:27.975+03:00,2024-08-29T15:50:16.414+03:00,judy_akinyi,cropland_agroforestry,124,4,Nyeri,Banana,Musa,acuminata,no,35,450,250,-0.5151949,36.9393561,1810.7,5.0, , ,uuid:f7fc2ecc-0e6a-4769-be5b-0f6f362c9206,uuid:f7fc2ecc-0e6a-4769-be5b-0f6f362c9206,2024-08-29
1459,2024-08-29T15:50:19.397+03:00,2024-08-29T15:53:03.940+03:00,judy_akinyi,cropland_agroforestry,124,4,Nyeri,Banana,Musa,acuminata,no,30,450,200,-0.5151852,36.9393154,1810.8,4.95, , ,uuid:be06c7c8-6c3f-4e5b-9c7d-2eb2f89774ce,uuid:be06c7c8-6c3f-4e5b-9c7d-2eb2f89774ce,2024-08-29
2266,2024-08-29T15:48:52.773+03:00,2024-08-29T15:50:29.046+03:00,david_makori,cropland_agroforestry,124,4,Nyeri,Grevillea,Grevillea,robusta,no,75,1050,250,-0.5151445,36.938968,1793.7,5.0, , ,uuid:97a86137-b074-4ce9-9780-503fd28c2bf8,uuid:97a86137-b074-4ce9-9780-503fd28c2bf8,2024-08-29
1322,2024-08-29T15:53:21.066+03:00,2024-08-29T15:54:38.014+03:00,henry_oindi,cropland_agroforestry,124,4,Nyeri,Banana,Musa,acuminata,no,30,600,180,-0.515103,36.9390555,1821.6,5.0, , ,uuid:3115bc67-7d26-4dbf-8989-f19d936c22ff,uuid:3115bc67-7d26-4dbf-8989-f19d936c22ff,2024-08-29
1463,2024-08-29T15:57:57.856+03:00,2024-08-29T15:59:36.683+03:00,roy_spenser,cropland_agroforestry,124,4,Nyeri,Banana,Musa,acuminata,no,10,250,200,-0.5150522,36.9395284,1817.9,4.95, , ,uuid:699afbe1-dd4f-4856-a4d1-892e28ff95ea,uuid:699afbe1-dd4f-4856-a4d1-892e28ff95ea,2024-08-29
1323,2024-08-29T15:52:21.163+03:00,2024-08-29T15:54:49.035+03:00,sarah_mwangi,cropland_agroforestry,124,4,Nyeri,Banana,Musa,acuminata,no,25,530,250,-0.5150414,36.9392319,1804.1,4.86, , ,uuid:ac3b9c0f-1abc-4ec8-bbd5-6932867ed3ce,uuid:ac3b9c0f-1abc-4ec8-bbd5-6932867ed3ce,2024-08-29
1461,2024-08-29T15:53:27.558+03:00,2024-08-29T15:56:23.593+03:00,judy_akinyi,cropland_agroforestry,124,4,Nyeri,Banana,Musa,acuminata,no,25,350,200,-0.5150364,36.9390388,1810.8,5.0, , ,uuid:b4f03122-35d9-4330-879b-603551642ea8,uuid:b4f03122-35d9-4330-879b-603551642ea8,2024-08-29
1462,2024-08-29T15:56:33.508+03:00,2024-08-29T15:58:39.846+03:00,judy_akinyi,cropland_agroforestry,124,4,Nyeri,Banana,Musa,acuminata,no,30,450,200,-0.5150339,36.9393052,1811.9,5.0, , ,uuid:a05d1bef-a5ea-470b-82fc-76b9a92f572c,uuid:a05d1bef-a5ea-470b-82fc-76b9a92f572c,2024-08-29
2265,2024-08-29T15:42:49.349+03:00,2024-08-29T15:44:53.645+03:00,david_makori,cropland_agroforestry,124,4,Nyeri,Grevillea,Grevillea,robusta,no,65,1050,450,-0.5150208,36.9389493,1793.7,5.0, , ,uuid:65b6110c-b889-411a-b712-4f1a5af0338b,uuid:65b6110c-b889-411a-b712-4f1a5af0338b,2024-08-29
1474,2024-08-30T09:40:01.109+03:00,2024-08-30T09:42:26.668+03:00,roy_spenser,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,20,600,400,-0.4938225,37.1057739,1715.2,4.366, , ,uuid:ac67b1c1-622e-42ec-a536-c24364c50ffb,uuid:ac67b1c1-622e-42ec-a536-c24364c50ffb,2024-08-30
1507,2024-08-30T09:44:21.300+03:00,2024-08-30T09:46:07.916+03:00,roy_spenser,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,20,500,300,-0.4937747,37.105853,1714.7,4.56, , ,uuid:8cdec622-ff81-43d5-b312-bfa14fa37c05,uuid:8cdec622-ff81-43d5-b312-bfa14fa37c05,2024-08-30
1477,2024-08-30T09:48:54.397+03:00,2024-08-30T09:50:39.917+03:00,roy_spenser,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,15,400,300,-0.4937328,37.1059094,1714.6,4.26, , ,uuid:0b524d2d-e857-4dc1-b803-d461f97d92ba,uuid:0b524d2d-e857-4dc1-b803-d461f97d92ba,2024-08-30
2446,2024-08-30T09:46:19.370+03:00,2024-08-30T09:48:38.032+03:00,roy_spenser,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,35,1300,600,-0.4937241,37.1059499,1714.4,4.333, , ,uuid:26f9fcda-27a1-4ec5-bb2e-c3aeba14bf63,uuid:26f9fcda-27a1-4ec5-bb2e-c3aeba14bf63,2024-08-30
2387,2024-08-30T09:41:42.011+03:00,2024-08-30T09:43:21.006+03:00,sarah_mwangi,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,70,1250,500,-0.4936925,37.105972,1694.9,4.9, , ,uuid:7f48f7a1-51dc-447d-9f85-347ff5738c13,uuid:7f48f7a1-51dc-447d-9f85-347ff5738c13,2024-08-30
2388,2024-08-30T09:43:23.566+03:00,2024-08-30T09:45:29.621+03:00,sarah_mwangi,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,60,1200,350,-0.4936538,37.1062366,1697.8,5.0, , ,uuid:25ee2fad-a4be-482c-95f4-e7511a35f13c,uuid:25ee2fad-a4be-482c-95f4-e7511a35f13c,2024-08-30
1506,2024-08-30T09:38:44.198+03:00,2024-08-30T09:40:16.902+03:00,sarah_mwangi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,45,600,250,-0.49362,37.1059413,1694.7,4.88, , ,uuid:1049fc10-86b0-42c6-8f48-4b8849d45b2d,uuid:1049fc10-86b0-42c6-8f48-4b8849d45b2d,2024-08-30
1472,2024-08-30T09:37:27.280+03:00,2024-08-30T09:39:43.667+03:00,roy_spenser,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,15,400,350,-0.493522,37.1056871,1715.3,4.04, , ,uuid:0b0e7e49-f135-455d-af4d-609b5062e20a,uuid:0b0e7e49-f135-455d-af4d-609b5062e20a,2024-08-30
2386,2024-08-30T09:34:04.699+03:00,2024-08-30T09:35:37.522+03:00,sarah_mwangi,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,80,1100,350,-0.493505,37.1058217,1695.3,4.3, , ,uuid:54e49db2-77df-4bf2-acef-d01410047d00,uuid:54e49db2-77df-4bf2-acef-d01410047d00,2024-08-30
1326,2024-08-30T09:51:54.644+03:00,2024-08-30T09:53:21.758+03:00,henry_oindi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,42,680,200,-0.4934544,37.1060764,1691.7,4.74, , ,uuid:cf339ced-1ef2-4e1c-b76c-0e806a5c6ab4,uuid:cf339ced-1ef2-4e1c-b76c-0e806a5c6ab4,2024-08-30
2514,2024-08-30T09:19:55.222+03:00,2024-08-30T09:23:19.366+03:00,roy_spenser,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,10,1000,400,-0.4934236,37.1056692,1716.8,4.46, , ,uuid:118cd795-2b8e-445d-aa1c-a5f15463cb6b,uuid:118cd795-2b8e-445d-aa1c-a5f15463cb6b,2024-08-30
2515,2024-08-30T09:31:23.040+03:00,2024-08-30T09:33:20.515+03:00,roy_spenser,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,10,800,350,-0.4934173,37.1058535,1716.7,4.6, , ,uuid:56eeebe5-b225-40df-9004-6d823a31ba2a,uuid:56eeebe5-b225-40df-9004-6d823a31ba2a,2024-08-30
1325,2024-08-30T09:50:04.758+03:00,2024-08-30T09:51:37.706+03:00,henry_oindi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,34,500,180,-0.4934111,37.1060382,1691.9,4.6, , ,uuid:c05421c7-5efd-4c31-9529-90dc070a7e00,uuid:c05421c7-5efd-4c31-9529-90dc070a7e00,2024-08-30
1470,2024-08-30T09:28:54.869+03:00,2024-08-30T09:30:41.938+03:00,sarah_mwangi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,230,430,150,-0.4933452,37.1059862,1697.0,4.94, , ,uuid:5737bc69-afde-45c7-9a45-5510c1b2d77f,uuid:5737bc69-afde-45c7-9a45-5510c1b2d77f,2024-08-30
1480,2024-08-30T09:55:33.396+03:00,2024-08-30T09:57:37.919+03:00,judy_akinyi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,30,550,200,-0.4932334,37.1062238,1635.4,4.72, , ,uuid:7a41d182-c0d9-4d46-acc6-7de1b741863c,uuid:7a41d182-c0d9-4d46-acc6-7de1b741863c,2024-08-30
2512,2024-08-30T09:04:33.138+03:00,2024-08-30T09:06:42.523+03:00,roy_spenser,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,22,1800,650,-0.4932115,37.1055431,1734.2,4.64, , ,uuid:572e23b7-3d58-42c9-afe7-77b5668f24c3,uuid:572e23b7-3d58-42c9-afe7-77b5668f24c3,2024-08-30
1476,2024-08-30T09:46:22.492+03:00,2024-08-30T09:48:43.973+03:00,judy_akinyi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,25,400,150,-0.493164,37.1061235,1635.1,4.7, , ,uuid:3c71d2be-eb37-4632-8a9d-92a23d120e35,uuid:3c71d2be-eb37-4632-8a9d-92a23d120e35,2024-08-30
1478,2024-08-30T09:48:54.657+03:00,2024-08-30T09:50:41.341+03:00,judy_akinyi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,25,550,200,-0.4931633,37.1061201,1635.1,4.86, , ,uuid:0f88d4ca-5103-4479-b7a3-e11344ddf1f8,uuid:0f88d4ca-5103-4479-b7a3-e11344ddf1f8,2024-08-30
2384,2024-08-30T09:14:12.842+03:00,2024-08-30T09:15:55.763+03:00,sarah_mwangi,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,50,830,280,-0.4931587,37.1059798,1697.6,4.8, , ,uuid:0e20c75c-ce9c-46c6-989d-10ec2def16a4,uuid:0e20c75c-ce9c-46c6-989d-10ec2def16a4,2024-08-30
2445,2024-08-30T09:02:30.606+03:00,2024-08-30T09:04:30.030+03:00,roy_spenser,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,20,1700,600,-0.4931374,37.1055696,1732.6,4.78, , ,uuid:2ac3ac40-6228-40fd-8452-3e9d82944729,uuid:2ac3ac40-6228-40fd-8452-3e9d82944729,2024-08-30
1469,2024-08-30T09:26:42.969+03:00,2024-08-30T09:28:51.206+03:00,judy_akinyi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,20,400,200,-0.4931093,37.1059271,1634.5,4.6, , ,uuid:73292f1a-4ab7-4770-bf9c-84ccb6505147,uuid:73292f1a-4ab7-4770-bf9c-84ccb6505147,2024-08-30
2385,2024-08-30T09:16:05.218+03:00,2024-08-30T09:18:08.761+03:00,sarah_mwangi,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,70,1100,350,-0.4931069,37.1060203,1697.8,4.58, , ,uuid:b7085210-8625-4213-ab32-f5b342e29113,uuid:b7085210-8625-4213-ab32-f5b342e29113,2024-08-30
1324,2024-08-30T09:27:00.265+03:00,2024-08-30T09:28:57.575+03:00,henry_oindi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,26,320,120,-0.4930979,37.1057803,1694.2,4.78, , ,uuid:e0f1bf48-4d91-4c07-90da-8262d331435b,uuid:e0f1bf48-4d91-4c07-90da-8262d331435b,2024-08-30
2614,2024-08-30T09:29:06.256+03:00,2024-08-30T09:30:29.938+03:00,henry_oindi,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,74,1800,600,-0.4930957,37.1059256,1694.1,4.96, , ,uuid:727c670b-c459-43b7-8d58-53c63c93bf99,uuid:727c670b-c459-43b7-8d58-53c63c93bf99,2024-08-30
1611,2024-08-30T09:09:11.655+03:00,2024-08-30T09:11:30.981+03:00,roy_spenser,cropland_agroforestry,123,4,Nyeri,Bluegum,Eucalyptus,robusta,no,10,900,400,-0.4930901,37.1056369,1733.9,3.766, , ,uuid:c8483878-6463-441b-b35d-b8a26e1f9cb7,uuid:c8483878-6463-441b-b35d-b8a26e1f9cb7,2024-08-30
1468,2024-08-30T09:25:01.525+03:00,2024-08-30T09:26:34.968+03:00,judy_akinyi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,25,600,150,-0.4930894,37.106045,1634.7,4.6, , ,uuid:e8cfc0a5-d37b-4307-b079-fa571e15d0c2,uuid:e8cfc0a5-d37b-4307-b079-fa571e15d0c2,2024-08-30
2513,2024-08-30T09:06:45.454+03:00,2024-08-30T09:09:09.025+03:00,roy_spenser,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,15,1300,400,-0.4930666,37.1054652,1734.0,4.233, , ,uuid:90bd7674-7445-4098-95fd-9af04525d252,uuid:90bd7674-7445-4098-95fd-9af04525d252,2024-08-30
1479,2024-08-30T09:51:03.178+03:00,2024-08-30T09:52:47.803+03:00,judy_akinyi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,30,300,150,-0.493052,37.1061713,1635.2,4.76, , ,uuid:ea9aaef3-a7c6-4606-8ca2-e5d5fbbb7db8,uuid:ea9aaef3-a7c6-4606-8ca2-e5d5fbbb7db8,2024-08-30
1475,2024-08-30T09:42:39.717+03:00,2024-08-30T09:44:26.375+03:00,judy_akinyi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,35,400,200,-0.4930283,37.1061357,1635.1,4.9, , ,uuid:143f3057-8ff3-4e4a-9a0c-055ae6193b8c,uuid:143f3057-8ff3-4e4a-9a0c-055ae6193b8c,2024-08-30
1612,2024-08-30T09:11:36.407+03:00,2024-08-30T09:14:23.069+03:00,roy_spenser,cropland_agroforestry,123,4,Nyeri,Bluegum,Eucalyptus,robusta,no,8,800,350,-0.4930245,37.1055973,1733.9,4.683, , ,uuid:35d4230d-abf6-4ca9-aeb7-1a6de86b8a11,uuid:35d4230d-abf6-4ca9-aeb7-1a6de86b8a11,2024-08-30
1466,2024-08-30T09:17:57.163+03:00,2024-08-30T09:20:41.261+03:00,judy_akinyi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,20,500,200,-0.4929989,37.10602,1634.8,4.74, , ,uuid:1c607693-adc7-42ef-bee1-4852f0ef0175,uuid:1c607693-adc7-42ef-bee1-4852f0ef0175,2024-08-30
1467,2024-08-30T09:20:44.052+03:00,2024-08-30T09:23:10.463+03:00,judy_akinyi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,35,650,250,-0.4929738,37.106028,1634.8,4.98, , ,uuid:d14aad41-c6c8-4218-9211-0f3bc02a4880,uuid:d14aad41-c6c8-4218-9211-0f3bc02a4880,2024-08-30
3003,2024-08-30T09:24:39.351+03:00,2024-08-30T09:26:40.448+03:00,henry_oindi,cropland_agroforestry,123,4,Nyeri,Murray red gum,Eucalyptus,camaldulensi,no,18,650,150,-0.4929675,37.1057756,1694.3,4.68, , ,uuid:b0ec85d5-8520-4d00-a705-ff7674fbfe02,uuid:b0ec85d5-8520-4d00-a705-ff7674fbfe02,2024-08-30
1471,2024-08-30T09:30:32.225+03:00,2024-08-30T09:33:43.743+03:00,judy_akinyi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,35,500,200,-0.4929552,37.1060637,1634.3,4.94, , ,uuid:1f65b621-52c3-4cd3-87c6-b9072528e507,uuid:1f65b621-52c3-4cd3-87c6-b9072528e507,2024-08-30
1473,2024-08-30T09:38:42.697+03:00,2024-08-30T09:40:02.191+03:00,judy_akinyi,cropland_agroforestry,123,4,Nyeri,Banana,Musa,acuminata,no,30,500,300,-0.4929097,37.1061758,1635.1,4.7, , ,uuid:26321f6a-931c-48f9-866a-fd57e08fde6a,uuid:26321f6a-931c-48f9-866a-fd57e08fde6a,2024-08-30
3001,2024-08-30T09:04:00.988+03:00,2024-08-30T09:06:58.082+03:00,henry_oindi,cropland_agroforestry,123,4,Nyeri,Murray red gum,Eucalyptus,camaldulensi,no,38,1100,400,-0.4929061,37.1058117,1695.7,4.9, , ,uuid:8c55a98f-13d9-4d93-8a60-2a13aa95de27,uuid:8c55a98f-13d9-4d93-8a60-2a13aa95de27,2024-08-30
2612,2024-08-30T09:15:38.504+03:00,2024-08-30T09:17:20.472+03:00,henry_oindi,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,54,1600,450,-0.49289,37.1056784,1695.0,4.78, , ,uuid:18a9f038-83e9-4b61-9c08-8cb195f4110d,uuid:18a9f038-83e9-4b61-9c08-8cb195f4110d,2024-08-30
2613,2024-08-30T09:17:28.395+03:00,2024-08-30T09:20:28.389+03:00,henry_oindi,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,48,1400,400,-0.492883,37.1057221,1695.0,4.95, , ,uuid:3035c531-b474-4d79-a358-5b0e879e8c0f,uuid:3035c531-b474-4d79-a358-5b0e879e8c0f,2024-08-30
2610,2024-08-30T09:10:08.523+03:00,2024-08-30T09:13:05.656+03:00,henry_oindi,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,60,1300,400,-0.4928394,37.1057624,1695.5,4.92, , ,uuid:33b1dde5-1c8c-4797-b68e-c9d1a10ce651,uuid:33b1dde5-1c8c-4797-b68e-c9d1a10ce651,2024-08-30
3002,2024-08-30T09:07:04.464+03:00,2024-08-30T09:09:55.704+03:00,henry_oindi,cropland_agroforestry,123,4,Nyeri,Murray red gum,Eucalyptus,camaldulensi,no,28,1200,300,-0.4928259,37.1055644,1695.4,4.983, , ,uuid:d0d7ce3b-a9ee-4d29-9a54-8f7f3b353f78,uuid:d0d7ce3b-a9ee-4d29-9a54-8f7f3b353f78,2024-08-30
2611,2024-08-30T09:13:09.374+03:00,2024-08-30T09:15:26.442+03:00,henry_oindi,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,6,500,200,-0.4928196,37.1058894,1695.2,5.0, , ,uuid:fc5ddf09-b710-4aac-8c66-47aaebf27718,uuid:fc5ddf09-b710-4aac-8c66-47aaebf27718,2024-08-30
2198,2024-08-30T09:02:11.072+03:00,2024-08-30T09:05:21.855+03:00,judy_akinyi,cropland_agroforestry,123,4,Nyeri,Grevillea,Grevillea,robusta,no,25,750,350,-0.4927548,37.1059304,1633.1,4.74, , ,uuid:5d69f6cf-dc60-4089-b8f1-cbb8ed98a2b3,uuid:5d69f6cf-dc60-4089-b8f1-cbb8ed98a2b3,2024-08-30
